ID,Lieu,Epoque,Nom,Titre
01-09-11,Afrique,205,Jucundus,martyr
01-09-12,Afrique,205,Secundus,martyr
01-09-13,Afrique,205,Vitalis,martyr
01-09-14,Afrique,205,Félix,martyr
01-09-15,Sébaste, en Arménie,392,Pierre,évêque
01-09-16,Ancône,vers l'an 550,Marcellin,évêque
01-10-00,Chypre,35 ou 76,Nicanor,diacre
01-10-01,Rome,682,Agathon,pape
01-10-02,Bourges,1209,Guillaume,archevêque
01-10-03,Milan,659,Jean,archevêque
01-10-04,Thébaïde,342,Paul,Ermite
01-10-05,Constantinople,489,Marcien,prêtre
01-10-06,monastère de Cusan,997,Pierre Urseoli,moine
01-11-00,Rome,persécution sous l'empereur Antonin,Hygin,pape
01-11-01,Afrique,vers l'an 142,Salvius,martyr
01-11-02,Alexandrie,,Pierre,martyr
01-11-03,Alexandrie,,Sévère,martyr
01-11-04,Alexandrie,,Leucius,martyr
01-11-05,Fermo, dans le Picenum,,Alexandre,évêque
01-11-06,Amiens,au début du septième siècle,Salvius,évêque
01-11-07,Brindisi,à la fin du deuxième siècle,Leucius,évêque
01-11-08,Marissa, en Cappadoce,en l'an 529,Théodose,abbé
01-11-09,Dans la Thébaïde,vers l'an 330,Palaémon,abbé
01-11-10,Castel-Saint-Élie, près du mont Soracte,vers l'an 577,Anastase,moine
01-11-11,Pavie,en l'an 500,Honorata,vierge
01-12-00,Rome,sous l'empereur Alexandre,Tatienne,martyre
01-12-01,Péloponnèse,en l'an 267,Satyre,martyr
01-12-02,Maroc,en l'an 259,Arcadius,martyr
01-12-03,Afrique,,Zoticus,martyr
01-12-04,Afrique,,Rogatus,martyr
01-12-05,Afrique,,Modestus,martyr
01-12-06,Afrique,,Castulus,martyr
01-12-07,Afrique,,quarante soldats,martyrs
01-12-08,Constantinople,à l'époque de l'empereur Arcadius,Tigre,prêtre
01-12-09,Constantinople,à l'époque de l'empereur Arcadius,Eutrope,lecteur
01-12-10,Tivoli,en l'an 126,Zoticus,martyr
01-12-11,Éphèse,sous l'empereur Constantin Copronyme,quarante-deux moines,moines
01-12-12,Ravenne,vers l'an 489,Jean,archevêque
01-12-13,Vérone,vers l'an 236,Probus,évêque
01-12-14,Angleterre,en l'an 690,Benoît Biscop,abbé
01-13-00,Rome,empereur Gallien,quarante saints soldats,soldat
01-13-01,Sardaigne,empereur Antonin,Potitus,martyr
01-13-02,Semenden, en Mysie supérieure,empereur Licinius,Hermyle,martyr
01-13-03,Semenden, en Mysie supérieure,empereur Licinius,Stratonic,martyr
01-13-04,Cordoue,852,Gumesind,prêtre
01-13-05,Cordoue,852,Serviteur-de-Dieu,moine
01-13-06,Poitiers,vers l'an 369,Hilaire,évêque
01-13-07,Césarée, en Cappadoce,empereur Licinius,Léonce,évêque
01-13-08,Trèves,335,Agritius,évêque
01-13-09,monastère de Vergy,vers l'an 400,Viventius,confesseur
01-13-10,Amasée, en Pont,324,Glaphyra,Vierge
01-13-11,monastère de Sainte-Marthe, Milan,1497,Véronique de Binasco,Vierge
01-14-00,Poitiers,,Hilaire,évêque
01-14-01,Nole,vers l'an 256,Félix,prêtre
01-14-02,Judée,415 av. J.-C.,Malachie,prophète
01-14-03,mont Sinaï,en l'an 373,saints moines,moines
01-14-04,région de Rhaithia, en Égypte,en l'an 373,saints moines,moines
01-14-05,Milan,en l'an 552,Datius,évêque
01-14-06,Afrique,en l'an 515,Euphrase,évêque
01-14-07,Syrie,à l'époque de l'empereur Valens,Julien de Sabas,aucun
01-14-08,Neo-Caesarea, en Pont,au IVe siècle,Macrine,aucun
01-15-00,,,Paul,ermite
01-15-01,Angers,,Maur,abbé
01-15-02,Judée,606 ans avant Jésus-Christ,Habacuc,prophète
01-15-03,Judée,606 ans avant Jésus-Christ,Michée,prophète
01-15-04,Anagni,empereur Dèce,Secondine,vierge et martyre
01-15-05,Cagliari, en Sardaigne,empereur Dioclétien,Éphisius,martyr
01-15-06,Nole, en Campanie,an 252,Maxime,évêque
01-15-07,Auvergne, en Gaule,an 710,Bonitus,évêque
01-15-08,Égypte,an 391,Macaire,abbé
01-15-09,Égypte,an 391,Isidore,aucun
01-15-10,Rome,an 450,Jean,aucun
01-16-00,Rome,309-310,Marcel I,Pape
01-16-01,Marrakech,1220,Berard,aucun
01-16-02,Marrakech,1220,Pierre,aucun
01-16-03,Marrakech,1220,Accurse,aucun
01-16-04,Marrakech,1220,Adjut,aucun
01-16-05,Marrakech,1220,Othon,aucun
01-16-06,Arles,429,Honorat,évêque
01-16-07,Moerzo,,Tite,évêque
01-16-08,Al-Arish,Ve siècle,Méléce,évêque
01-16-09,Fondi,VIe siècle,Honorat,abbé
01-16-10,Pérouse,650,Fursy,abbé
01-16-11,Rome,,Priscille,aucun
01-17-00,Thébaïde,356,Antoine,Abbé
01-17-01,Langres,Marc Aurèle,Speusippus,martyr
01-17-02,Langres,Marc Aurèle,Eleusippus,martyr
01-17-03,Langres,Marc Aurèle,Meleusippus,martyr
01-17-04,Langres,Marc Aurèle,Leonilla,grand-mère
01-17-05,Rome,257,Diodore,Prêtre
01-17-06,Rome,257,Marian,Diacre
01-17-07,Bourges,644,Sulpice,évêque
01-17-08,monastère de Saint-André,VIe siècle,Antoine,moine
01-17-09,monastère de Saint-André,VIe siècle,Merulus,moine
01-17-10,monastère de Saint-André,VIe siècle,Jean,moine
01-18-00,Rome,Claude,Prisque,vierge et martyre
01-18-01,Pont,Dèce,Moseus,soldat
01-18-02,Pont,Dèce,Ammonius,soldat
01-18-03,Pont,196,Athénogène le Vieux,martyr
01-18-04,Tours,498,Volusien,évêque
01-18-05,Tours,593,Léobard,ermite
01-18-06,Bretagne,625,Deicola,abbé
01-18-07,Côme,581,Liberata,vierge
01-19-00,Worcester,1095,Wolstan,évêque
01-19-01,Rome,270,Maris,martyr
01-19-02,Rome,270,Marthe,martyr
01-19-03,Rome,270,Audifax,martyr
01-19-04,Rome,270,Abachum,martyr
01-19-05,Smyrne,Marc Aurèle et Lucius Vérus,Germanicus,martyr
01-19-06,Afrique,,Paul,martyr
01-19-07,Afrique,,Gerontius,martyr
01-19-08,Afrique,,Januarius,martyr
01-19-09,Afrique,,Saturninus,martyr
01-19-10,Afrique,,Successus,martyr
01-19-11,Afrique,,Julius,martyr
01-19-12,Afrique,,Catus,martyr
01-19-13,Afrique,,Pia,martyr
01-19-14,Afrique,,Germana,martyr
01-19-15,Spolète,Antonin,Pontien,martyr
01-19-16,Lodi,413,Bassien,évêque
01-20-00,Rome,époque de l'empereur Dèce,Fabien,Pape
01-20-01,Rome,époque de l'empereur Dioclétien,Sébastien,martyr
01-20-02,Nicée, en Bithynie,IVe siècle,Néophyte,martyr
01-20-03,Césène,Xe siècle,Maur,évêque
01-20-04,Palestine,an 473,Euthyme,abbé
01-21-00,Rome,304,Agnès,vierge
01-21-01,Athènes,IIe siècle,Publius,évêque
01-21-02,Tarragone,259,Fructueux,évêque
01-21-03,Tarragone,259,Augurie,diacre
01-21-04,Tarragone,259,Euloge,diacre
01-21-05,Troyes,empereur Aurélien,Patrocle,aucun
01-21-06,monastère d'Einsiedeln,861,Meinard,ermite
01-21-07,Pavie,,Épiphane,évêque
01-22-00,Valence, en Espagne,304,Vincent,lévite
01-22-01,Césarée, en Palestine,628,Anastase,moine
01-23-00,,,Raymond de Penafort,aucun
01-23-01,Rome,,Émérentienne,Vierge et martyre
01-23-02,Philippes,,Parménas,diacre
01-23-03,Césarée,,Sévérian,martyr
01-23-04,Césarée,,Aquila,épouse
01-23-05,Antinoé,IVe siècle,Asélas,martyr
01-23-06,Ancyras,IVe siècle,Clément,évêque
01-23-07,Ancyras,IVe siècle,Agathange,martyr
01-23-08,Alexandrie,619,Jean,Pape
01-23-09,Tolède,669,Ildefonse,archevêque
01-23-10,Valeria,VIe siècle,Martyrius,moine
01-24-00,Éphèse,97,Timothée,évêque
01-24-01,Antioche,250,Babilas,patriarche
01-24-02,Néo-Césarée,,Mardonius,martyr
01-24-03,Néo-Césarée,,Musonius,martyr
01-24-04,Néo-Césarée,,Eugène,martyr
01-24-05,Néo-Césarée,,Métellus,martyr
01-24-06,Foligno,250,Félicien,évêque
01-24-07,,IIIe siècle,Thyrsus,martyr
01-24-08,Clermont,674,Projectus,évêque
01-24-09,Bologne,IIIe siècle,Zama,évêque
01-24-10,,VIe siècle,Suran,abbé
01-25-00,Damas,la deuxième année après l'ascension de notre Seigneur,Ananie,aucun
01-25-01,Antioche,sous l'empereur Julien l'Apostat,Juventinus,martyr
01-25-02,Antioche,sous l'empereur Julien l'Apostat,Maximus,martyr
01-25-03,Auvergne,en l'an 674,Projectus,évêque
01-25-04,Auvergne,en l'an 674,Marin,saint homme de Dieu
01-25-05,,,Donat,martyr
01-25-06,,,Sabin,martyr
01-25-07,,,Agapie,martyr
01-25-08,Tomis,sous l'empereur arien Valens,Bretannion,évêque
01-25-09,Arras,en l'an 1048,Poppo,abbé
01-26-00,Milan,empereur Dioclétien,Marcella,vierge et martyre
01-26-01,Rome,empereur Claude,Felix et Janvier,martyrs
01-26-02,Sora,,Domitilla,vierge et martyre
01-26-03,Antioche,empereur Aurélien,Juventin et Maximin,martyrs
01-26-04,Brescia,,Pélage,évêque
01-26-05,Milan,,Gaudence,évêque
01-26-06,Ravenne,,Jean,évêque
01-26-07,Soissons,,Balthilde,reine
01-26-08,Altino,,Théodore,évêque
01-27-00,,,Jean Chrysostome,évêque
01-27-01,Alexandrie,,Jean l'Égyptien,moine
01-27-02,Carthage,Dioclétien,Devote,martyr
01-27-03,Pontoise,,Gildas,abbé
01-27-04,Ravenne,,Maur,évêque
01-27-05,Crémone,,Angela Merici,vierge
01-27-06,Césarée de Cappadoce,Dioclétien,Pierre,évêque
01-27-07,Rome,,Vitalien,pape
01-28-00,,,Pierre Nolasque,confesseur
01-28-01,Rome,,Agnès,sainte
01-28-02,Rome,persécution sous l'empereur Dioclétien,Flavien,martyr
01-28-03,Apollonia,empereur Dèce,Thyrsus,martyr
01-28-04,Apollonia,empereur Dèce,Leucius,martyr
01-28-05,Apollonia,empereur Dèce,Callinique,martyr
01-28-06,Thébaïde,empereur Dioclétien,Léonide,martyr
01-28-07,Alexandrie,376,multitude de saints martyrs,martyrs
01-28-08,Alexandrie,444,Cyrille,pape
01-28-09,Saragosse,315,Valère,évêque
01-28-10,Cuenca,1207,Julien,évêque
01-28-11,Reims,545,Jean,prêtre
01-28-12,Palestine,VIe siècle,Jacques,ermite
01-29-00,Genève,1622,François de Sales,évêque
01-29-01,Rome,IVe siècle,Papias,soldat
