ID,Lieu,Epoque,Nom,Titre
08-05-10,Angleterre,642,Oswald,roi
08-05-11,,374,Nonne,aucun
08-06-00,Rome, cimetière de Calliste, sur la Voie Appienne,258,Sixte II,Pape
08-06-01,Rome, cimetière de Prétextatus,258,Félicissime,diacre
08-06-02,Rome, cimetière de Prétextatus,258,Agapet,diacre
08-06-03,Rome, cimetière de Prétextatus,258,Janvier,aucun
08-06-04,Rome, cimetière de Prétextatus,258,Magnus,aucun
08-06-05,Rome, cimetière de Prétextatus,258,Vincent,aucun
08-06-06,Rome, cimetière de Prétextatus,258,Étienne,sous-diacre
08-06-07,Rome, cimetière de Prétextatus,258,Quartus,aucun
08-06-08,Burgos, Monastère de Saint-Pierre de Cardena,872,Étienne,Abbé
08-06-09,Burgos, Monastère de Saint-Pierre de Cardena,872,moines,moine
08-06-10,Alcala,304,Juste,martyr
08-06-11,Alcala,304,Pastor,martyr
08-06-12,Rome,523,Hormisdas,Pape
08-06-13,Diyarbakır,502,Jacques,ermite
08-07-00,Naples,1547,Gaétan de Thiene,Confesseur
08-07-01,Arézzo,362,Donat,évêque
08-07-02,Rome,troisième siècle,Pierre,martyr
08-07-03,Rome,troisième siècle,Julien,martyr
08-07-04,Milan,deuxième siècle,Fauste,soldat
08-07-05,Côme,303,Carpophore,martyr
08-07-06,Côme,303,Exanthe,martyr
08-07-07,Côme,303,Cassius,martyr
08-07-08,Côme,303,Séverin,martyr
08-07-09,Côme,303,Second,martyr
08-07-10,Côme,303,Licinius,martyr
08-07-11,Nisibe,363,Dometius,moine
08-07-12,Rouen,407,Vitricius,évêque
08-07-13,Châlons-sur-Marne,136,Donatien,évêque
08-07-14,Messine,1306,Albert,Confesseur
08-08-00,Rome,sous Dioclétien et Maximien,Cyriaque,diacre
08-08-01,Rome,sous Dioclétien et Maximien,Largus,aucun
08-08-02,Rome,sous Dioclétien et Maximien,Smaragde,aucun
08-08-03,Anazarbe, en Cilicie,290,Marin,aîné
08-08-04,Anazarbe, en Cilicie,troisième siècle,Éleuthère,martyr
08-08-05,Anazarbe, en Cilicie,troisième siècle,Léonide,martyr
08-08-06,Perse,sous le roi Sapor,Hormisdas,martyr
08-08-07,Cyzique,820,Émilien,évêque
08-08-08,Crète,350,Myron,évêque
08-08-09,Vienne, en Gaule,cinquième siècle,Sévère,confesseur
08-08-10,Ars les Formans, en France,,Jean Marie Vianney,aucun
08-09-00,,,Laurent,saint martyr
08-09-01,Angleterre,,Oswald,roi
08-09-02,Rome,258,Romain,soldat
08-09-03,Toscane,261,Sécondien,martyr
08-09-04,Toscane,261,Marcellien,martyr
08-09-05,Toscane,261,Vérien,martyr
08-09-06,Vérone,Maximilien,Firmus,martyr
08-09-07,Vérone,Maximilien,Rusticus,martyr
08-09-08,Afrique,troisième siècle,martyrs,saint martyr
08-09-09,Afrique,troisième siècle,Numidicus,saint
08-09-10,Carthage,,Numidicus,prêtre
08-09-11,Constantinople,730,Julien,martyr
08-09-12,Constantinople,730,Marcien,martyr
08-09-13,Constantinople,730,huit autres,saint martyr
08-09-14,Châlons-sur-Marne,quatrième siècle,Domitien,Confesseur
08-10-00,Rome,258,Laurent,Archidiacre
08-10-01,Rome,troisième siècle,saints soldats,aucun
08-10-02,Bergame,persécution des empereurs Dioclétien et Maximien,Astérie,Vierge et martyre
08-10-03,Alexandrie,persécution de l'empereur Valérien,saints martyrs,martyrs
08-10-04,Carthage,,Bassa, Paula et Agathonique,Vierges martyres
08-10-05,Rome,sixième siècle,Deusdedit,Confesseur
08-10-06,Espagne,,Sainte Vierge Marie, appelée de la Rédemption,Vierge Marie
08-11-00,Rome,286,Tiburce,martyr
08-11-01,Rome,295,Suzanne,vierge
08-11-02,Comana, en Pont,250,Alexandre,évêque
08-11-03,,quatrième siècle,Rufin,évêque
08-11-04,Évreux,cinquième siècle,Taurin,évêque
08-11-05,Cambrai, en Gaule,614,Géric,évêque
08-11-06,Dans la province de Valérie, sur le Danube,540,Équitius,abbé
08-11-07,Todi,,Digne,vierge
08-12-00,Assise,1253,Claire,Vierge
08-12-01,Catane,Dioclétien et Maximien,Euplius,diacre
08-12-02,Augsbourg,quatrième siècle,Hilaire,mère
08-12-03,Augsbourg,quatrième siècle,Digne,servante
08-12-04,Augsbourg,quatrième siècle,Euprépie,servante
08-12-05,Augsbourg,quatrième siècle,Eunomie,servante
08-12-06,Augsbourg,quatrième siècle,Cyriaque,aucun
08-12-07,Augsbourg,quatrième siècle,Largus,aucun
08-12-08,Augsbourg,quatrième siècle,Crescentien,aucun
08-12-09,Augsbourg,quatrième siècle,Nimie,aucun
08-12-10,Augsbourg,quatrième siècle,Julienne,aucun
08-12-11,Syrie,,Macaire,martyr
08-12-12,Syrie,,Julien,martyr
08-12-13,Nicomédie,Dioclétien,Anicet,Comte
08-12-14,Nicomédie,Dioclétien,Photin,frère
08-12-15,Civita Castellana,Galère Maximien,Gracilien,martyr
08-12-16,Civita Castellana,Galère Maximien,Félicissime,Vierge
08-12-17,Lérins,730,Porcaire,abbé
08-12-18,Milan,,Eusèbe,Confesseur
08-12-19,Brescia,,Herculan,évêque
08-13-00,Rome,258,Hippolyte,martyr
08-13-01,Rome,258,Concorde,nourrice
08-13-02,Imola,quatrième siècle,Cassien,martyr
08-13-03,Todi,Dioclétien,Cassien,évêque
08-13-04,Burgos,,Centolla,martyr
08-13-05,Burgos,,Hélène,martyr
08-13-06,Constantinople,662,Maxime,moine
08-13-07,Constantinople,662,Anastasii,aucun
08-13-08,Allemagne,747,Wigbert,Prêtre
08-13-09,Poitiers,587,Radegonde,reine
08-13-10,Rome,1621,Jean Berchmans,aucun
08-14-00,Rome,357,Eusèbe,prêtre
08-14-01,Illyrie,,Ursice,martyr
08-14-02,Afrique,,Démétrius,martyr
08-14-03,Apamée, en Syrie,389,Marcellus,évêque
08-14-04,Todi,,Calliste,évêque
08-14-05,Sur l'île de Jegima, dans l'archipel grec,860,Athanasie,veuve
08-15-00,Rome,sous les empereurs Valérien et Gallien,Tharsicius,acolyte
08-15-01,Tagaste,431,Alype,évêque
08-15-02,Soissons,1087,Arnoul,évêque
08-15-03,Albe,1038,Étienne,roi
08-15-04,Rome,1568,Stanislas Kostka,aucun
08-16-00,Cracovie, en Pologne,1257,Hyacinthe,Confesseur
08-16-01,Rome,410,Tite,diacre
08-16-02,Nicée, en Bithynie,,Diomède,médecin
08-16-03,Ferentino, dans le Latium,,Ambroise,centurion
08-16-04,Milan,vers l'an 400,Simplicien,évêque
08-16-05,Auxerre,561,Éleuthère,évêque
08-16-06,Nicomédie,358,Arsace,Confesseur
08-16-07,Montpellier, en Languedoc,1327,Roch,Confesseur
08-16-08,Rome,,Sérène,aucun
08-17-00,Carthage, en Afrique,483,Libératus,abbé
08-17-01,Carthage, en Afrique,483,Boniface,diacre
08-17-02,Carthage, en Afrique,483,Servus,sous-diacre
08-17-03,Carthage, en Afrique,483,Rusticus,sous-diacre
08-17-04,Carthage, en Afrique,483,Rogatus,moine
08-17-05,Carthage, en Afrique,483,Septimus,moine
08-17-06,Carthage, en Afrique,483,Maximus,aucun
08-17-07,Césarée, en Cappadoce,273,Mamas,aucun
08-17-08,Achaïe, en Péloponnèse,253,Myron,prêtre
08-17-09,Nicomédie,303,Straton,aucun
08-17-10,Nicomédie,303,Philippe,aucun
08-17-11,Nicomédie,303,Eutychian,aucun
08-17-12,Terni, en Ombrie,VIe siècle,Anastase,évêque
08-17-13,Ptolémaïs, en Palestine,260,Paul,aucun
08-17-14,Ptolémaïs, en Palestine,260,Julienne,aucun
08-18-00,Rome,328,Hélène,veuve
08-18-01,Palestrina,274,Agapit,martyr
08-18-02,Rome,,Jean,prêtre
08-18-03,Rome,,Crispus,prêtre
08-18-04,Rome,,Hermas,martyr
08-18-05,Rome,,Sérapion,martyr
08-18-06,Rome,,Polysène,martyr
08-18-07,Illyrie,IIe siècle,Florus,martyr
08-18-08,Illyrie,IIe siècle,Laur,martyr
08-18-09,Myre,,Léon,martyr
08-18-10,Myre,,Julienne,martyr
08-18-11,Metz,IVe siècle,Firmin,évêque
08-18-12,Montefalco,1308,Claire,Vierge
08-19-00,Rome,192,Jules,sénateur
08-19-01,Cilicie,300,André,tribun
08-19-02,Palestine,Dioclétien,Timothée,martyr
08-19-03,Palestine,Dioclétien,Thècle,aucun
08-19-04,Palestine,Dioclétien,Agapius,aucun
08-19-05,Anagni,250,Magnus,évêque
08-19-06,Brignoles,1297,Louis,évêque
08-19-07,Sisteron,535,Donat,prêtre
08-19-08,Berry,VIe siècle,Marrien,Confesseur
08-19-09,Mantoue,,Rufin,Confesseur
08-20-00,Langres,1153,Bernard,abbé
08-20-01,Judée,1043 avant Jésus-Christ,Samuel,Prophète
08-20-02,Chypre,IVe siècle,Lucius,sénateur
08-20-03,Thrace,,martyrs,martyrs
08-20-04,Thrace,,Sévère,martyr
08-20-05,Thrace,,Memnon,martyr
08-20-06,Cordoue,852,Léovigild,martyr
08-20-07,Cordoue,852,Christophe,martyr
08-20-08,Rome,IIIe siècle,Porphyre,aucun
08-20-09,Noirmoutier,VIIe siècle,Philibert,abbé
08-20-10,Chinon,Ve siècle,Maxime,Confesseur
08-20-11,mont Senario,1268,Manetto Zantella,Confesseur
08-21-00,Annecy,,Jeanne Françoise Frémiot de Chantal,fondatrice
08-21-01,Rome,IIIe siècle,Cyriaque,veuve
08-21-02,Salone,IIIe siècle,Anastase,officier
08-21-03,Sardaigne,Dioclétien,Luxorius,martyr
08-21-04,Sardaigne,Dioclétien,Cisellus,martyr
08-21-05,Sardaigne,Dioclétien,Camerinus,martyr
08-21-06,Gévaudan,Valérien et Gallien,Privat,évêque
08-21-07,,363,Bonose,martyr
08-21-08,,363,Maximien,martyr
08-21-09,Fondi,Dèce,Paternus,martyr
08-21-10,Édesse,Maximien,Bassa,martyr
08-21-11,Édesse,Maximien,Théogonius,martyr
08-21-12,Édesse,Maximien,Agapius,martyr
08-21-13,Édesse,Maximien,Fidèle,martyr
08-21-14,Vérone,,Euprépius,évêque
08-21-15,,,Quadratus,évêque
08-21-16,Sienne,1348,Bernard Tolomei,abbé
08-22-00,Rome,IVe siècle,Timothée,martyr
08-22-01,Porto,IIIe siècle,Hippolyte,évêque
08-22-02,Autun,,Symphorien,martyr
08-22-03,Rome,IIe siècle,Antonin,martyr
08-22-04,Porto,IIIe siècle,Martial,martyr
