ID,Lieu,Epoque,Nom,Titre
07-09-03,Tora,persécution sous l'empereur Dèce,Anatolie,Vierge
07-09-04,Tora,persécution sous l'empereur Dèce,Audace,martyr
07-09-05,Alexandrie,empereur Julien l'Apostat,Patermuth,martyr
07-09-06,Alexandrie,empereur Julien l'Apostat,Copres,martyr
07-09-07,Alexandrie,empereur Julien l'Apostat,Alexandre,martyr
07-09-08,Brielle,1572,Martyrs de Gorcum,martyr
07-09-09,Martula,fin du sixième siècle,Brictius,Confesseur
07-09-10,Città di Castello,1727,Véronique de Quiliani,Vierge
07-10-00,Rome,époque de l'Empereur Antonin,Janvier,saint
07-10-01,Rome,époque de l'Empereur Antonin,Félix,saint
07-10-02,Rome,époque de l'Empereur Antonin,Philippe,saint
07-10-03,Rome,époque de l'Empereur Antonin,Silvain,saint
07-10-04,Rome,époque de l'Empereur Antonin,Alexandre,saint
07-10-05,Rome,époque de l'Empereur Antonin,Vital,saint
07-10-06,Rome,époque de l'Empereur Antonin,Martial,saint
07-10-07,Rome,persécution sous les Empereurs Valérien et Gallien,Rufine,sainte
07-10-08,Rome,persécution sous les Empereurs Valérien et Gallien,Seconde,sainte
07-10-09,Afrique,,Janvier,saint
07-10-10,Afrique,,Marin,saint
07-10-11,Afrique,,Nabor,saint
07-10-12,Afrique,,Félix,saint
07-10-13,Nicopolis,sous l'Empereur Licinius,Léonce,saint
07-10-14,Nicopolis,sous l'Empereur Licinius,Maurice,saint
07-10-15,Nicopolis,sous l'Empereur Licinius,Daniel,saint
07-10-16,Pisidie,quatrième siècle,Bianor,saint
07-10-17,Pisidie,quatrième siècle,Sylvain,saint
07-10-18,Iconium,quatrième siècle,Apollonius,saint
07-10-19,Gand,en l'an 772,Amélie,sainte
07-11-00,,,Cyrille et Méthode,évêques
07-11-01,Rome,,Pie Ier,Pape
07-11-02,Nicopolis, en Arménie,quatrième siècle,Janvier et Pélagie,martyrs
07-11-03,Sens,troisième siècle,Sidronius,martyr
07-11-04,Iconium,en l'an 243,Marcien,martyr
07-11-05,Side, en Pamphylie,troisième siècle,Cindeus,prêtre
07-11-06,Bresse, en France,cinquième ou sixième siècle,Savin et Cyprien,martyrs
07-11-07,Bergame,en l'an 683,Jean,évêque
07-11-08,Cordoue,en l'an 854,Abondius,prêtre
07-11-09,Poitiers,sixième siècle,Sabin,confesseur
07-12-00,monastère de Passignano, près de Florence,1073,Jean Gualbert,abbé
07-12-01,Milan,sous l'Empereur Maximien,Nabor,martyr
07-12-02,Milan,sous l'Empereur Maximien,Felix,martyr
07-12-03,Chypre,,Jason,évêque
07-12-04,Aquilée,sous Néron,Hermagoras,évêque
07-12-05,Lucques, en Toscane,Sous l'empereur Néron,Paulin,évêque
07-12-06,,sous l'Empereur Trajan,Proclus,martyr
07-12-07,,sous l'Empereur Trajan,Hilarion,martyr
07-12-08,Lentini, en Sicile,sous l'Empereur Dioclétien,Épiphane,aucun
07-12-09,Tolède,au quatrième siècle,Marcienne,vierge
07-12-10,Lyon,524,Vimentioles,évêque
07-12-11,Bologne,vers l'an 470,Paternien,évêque
07-13-00,Rome,91 ou 96,Anaclet,Pape
07-13-01,,VIIe et Ve siècle avant J.-C.,Joël,prophète
07-13-02,,VIIe et Ve siècle avant J.-C.,Esdras,prophète
07-13-03,Macédoine,,Silas,aucun
07-13-04,Macédoine,sous l'Empereur Sévère,Sérapion,martyr
07-13-05,Chios,sous l'Empereur Dèce,Myropis,martyre
07-13-06,Afrique,505,Eugène,Évêque
07-13-07,Afrique,505,Salutaris,archidiacre
07-13-08,Afrique,505,Murrita,aucun
07-13-09,Bretagne,749,Turiaf,Évêque
07-14-00,Lyon,1279,Bonaventure,Cardinal Évêque
07-14-01,Rome,,Juste,soldat
07-14-02,Sinope,Trajan,Phocas,Évêque
07-14-03,Alexandrie,246,Héraclès,Pape
07-14-04,Carthage,,Cyrus,Évêque
07-14-05,Côme,,Félix,Évêque
07-14-06,Brescia,cinquième siècle,Optatien,Évêque
07-14-07,Deventer,800,Marcellin,Prêtre
07-14-08,Rome,1619,Camille de Lellis,aucun
07-14-09,Lima,,François Solano,Confesseur
07-15-00,Bamberg,972-1029,Henri II,empereur
07-15-01,Porto, en Italie,,Eutrope,martyr
07-15-02,Porto, en Italie,,Zosime,sœur
07-15-03,Porto, en Italie,,Bonose,sœur
07-15-04,Carthage,,Catulin,diacre
07-15-05,Carthage,,Janvier,martyr
07-15-06,Carthage,,Florence,martyr
07-15-07,Carthage,,Julia,martyr
07-15-08,Carthage,,Justa,martyr
07-15-09,Alexandrie,,Philippe,martyr
07-15-10,Alexandrie,,Zénon,martyr
07-15-11,Alexandrie,,Narsée,martyr
07-15-12,Alexandrie,,dix petits enfants,martyr
07-15-13,Ténédos,sous Dioclétien,Abudemius,martyr
07-15-14,Sébaste,sous Hadrien,Antiochus,médecin
07-15-15,Pavie,243,Félix,Évêque
07-15-16,Nisibe,325,Jacques,Évêque
07-15-17,Naples, en Campanie,872,Athanase,Évêque
07-15-18,Palerme,1130,Rosalie,Vierge
07-16-00,Grèce,empereur Dèce,Fauste,martyr
07-16-01,Sébaste, en Arménie,empereur Dioclétien,Athénogène,évêque
07-16-02,Antioche, en Syrie,en l'an 338,Eustache,Confesseur
07-16-03,Arézzo, en Toscane,empereur Julien l'Apostat,Hilarin,moine
07-16-04,Trèves,au quatrième siècle,Valentin,évêque
07-16-05,Cordoue, en Espagne,en l'an 851,Sisenand,lévite
07-16-06,Saintes, en Gaule,en l'an 680,Rainalde,Vierge
07-16-07,Bergame,sous Maximian Hercule,Domnion,martyr
07-16-08,Capoue,au septième siècle,Vitalien,Confesseur
07-17-00,Salisbury,1099,Osmund,évêque
07-17-01,Rome,404,Alexis,aucun
07-17-02,Carthage,180,Speratus,martyr
07-17-03,Carthage,180,Nazale,martyr
07-17-04,Carthage,180,Cythinus,martyr
07-17-05,Carthage,180,Véturius,martyr
07-17-06,Carthage,180,Félix,martyr
07-17-07,Carthage,180,Acyllinus,martyr
07-17-08,Carthage,180,Laetantius,martyr
07-17-09,Carthage,180,Januaria,martyr
07-17-10,Carthage,180,Générosa,martyr
07-17-11,Carthage,180,Véstina,martyr
07-17-12,Carthage,180,Donata,martyr
07-17-13,Carthage,180,Secunda,martyr
07-17-14,Amasée,quatrième siècle,Hyacinthe,martyr
07-17-15,Tivoli,,Générosus,martyr
07-17-16,Constantinople,,Théodote,martyre
07-17-17,Rome,847,Léon IV,pape
07-17-18,Pavie,521,Ennode,évêque
07-17-19,Auxerre,512,Théodose,évêque
07-17-20,Milan,398,Marcelline,Vierge
07-17-21,Venise,1230,Marina,Vierge
07-18-00,Tivoli,sous l'empereur Hadrien,Symphorose,martyre
07-18-01,Tivoli,sous l'empereur Hadrien,Crescens,martyr
07-18-02,Tivoli,sous l'empereur Hadrien,Julien,martyr
07-18-03,Tivoli,sous l'empereur Hadrien,Némésius,martyr
07-18-04,Tivoli,sous l'empereur Hadrien,Primitivus,martyr
07-18-05,Tivoli,sous l'empereur Hadrien,Justin,martyr
07-18-06,Tivoli,sous l'empereur Hadrien,Stacteus,martyr
07-18-07,Tivoli,sous l'empereur Hadrien,Eugène,martyr
07-18-08,Carthage,en l'an 203,Gondine,martyre
07-18-09,Dorostorum, en Mysie,sous l'empereur Julien l'Apostat,Émilien,martyr
07-18-10,Utrecht,en l'an 838,Frédéric,évêque
07-18-11,Galice, en Espagne,,Marine,martyre
07-18-12,Milan,sous l'empereur Maximien,Maternus,évêque
07-18-13,Brescia,en l'an 386,Philastre,évêque
07-18-14,Metz, en Gaule,en l'an 641,Arnoul,évêque
07-18-15,Ségovie,en l'an 1125,Bruno,évêque
07-18-16,Forlimpopoli, sur la voie Émilienne,en l'an 385,Rufille,évêque
07-18-17,,en l'an 1614,Camille de Lellis,Confesseur
07-19-00,,1660,Vincent de Paul,saint
07-19-01,Colosses,,Épaphras,évêque
07-19-02,Séville,fin du troisième siècle,Justa,vierge
07-19-03,Séville,fin du troisième siècle,Rufina,vierge
07-19-04,Cordoue,856,Auréa,vierge
07-19-05,Trèves,210,Martin,évêque
07-19-06,Rome,514,Symmaque,Pape
07-19-07,Vérone,,Félix,Évêque
07-19-08,Mont Scété,450,Arsenius,Diacre
07-19-09,Cappadoce,379,Macrine,vierge
07-20-00,,1537,Jérôme Emilien,Confesseur
07-20-01,Antioche,275,Marguerite,Vierge et martyre
07-20-02,mont Carmel,880 avant J.-C.,Élie,Prophète
07-20-03,Judée,,Joseph Barsabas,aucun
07-20-04,Damas,,Sabin,martyr
07-20-05,Damas,,Julien,martyr
07-20-06,Damas,,Maxim,martyr
07-20-07,Damas,,Macrobius,martyr
07-20-08,Damas,,Cassia,martyr
07-20-09,Damas,,Paula,martyr
07-20-10,Cordoue,851,Paul,Diacre
07-20-11,Portugal,,Wilgefortes,Vierge et martyre
07-20-12,Boulogne,689,Vulmar,Abbé
07-20-13,Trèves,660,Sévère,Vierge
07-21-00,,ce mois en cours,Henri II,empereur
07-21-01,Rome,164,Praxède,vierge
07-21-02,Babylone,3429 (environ 626 av. J.-C.),Daniel,prophète
07-21-03,Marseille,,Victor,soldat
07-21-04,Marseille,290,Alexandre,soldat
07-21-05,Marseille,290,Félicien,soldat
07-21-06,Marseille,290,Longin,soldat
07-21-07,Troyes,275,Julia,vierge
07-21-08,Troyes,sous l'empereur Aurélien,Claude,martyr
07-21-09,Troyes,sous l'empereur Aurélien,Juste,martyr
07-21-10,Troyes,sous l'empereur Aurélien,Jucundin,martyr
07-21-11,Camana,sous l'empereur Sévère,Zoticus,Évêque
07-21-12,Strasbourg,678,Arbogaste,Évêque
07-21-13,Syrie,sixième siècle,Jean,moine
07-22-00,Marseille,,Marie-Madeleine,sainte
07-22-01,Philippes,,Syntyche,sainte
07-22-02,Ancyre,304,Platon,martyr
07-22-03,Chypre,790,Préteur Théophile,saint
07-22-04,Antioche,300,Cyrille,Évêque
07-22-05,Auvergne,700,Ménélée,Abbé
07-22-06,monastère de Blandijnberg, à Gand en Flandre,667,Wandregisilus,Abbé
07-22-07,Lisbonne,,Laurent de Brindisi,Confesseur
07-22-08,Bethsan,366,Joseph,Comte
07-23-00,Ravenne,sous César Vespasien,Apollinaire,Évêque
07-23-01,Le Mans,en l'an 425,Liboire,Évêque
07-23-02,Rome,,Rasyphus,martyr
07-23-03,Rome,,Primitiva,Vierge
07-23-04,Rome,,Apollonius,martyr
07-23-05,Rome,,Eugenius,martyr
07-23-06,,sous l'empereur Dioclétien,Trophime,martyr
07-23-07,,sous l'empereur Dioclétien,Théophile,martyr
07-23-08,Bulgarie,,saints martyrs,martyr
07-23-09,Rome,,Romula,Vierge
07-23-10,Rome,,Redempta,Vierge
07-23-11,Rome,,Hirundo,Vierge
07-23-12,Rome,vers l'an 1373,Brigitte,veuve
07-24-00,,404,Alexis,Confesseur
07-24-01,Tyr,persécution de l'empereur Dioclétien,Christine,martyre
07-24-02,Rome,,Vincent,martyr
07-24-03,San Vitturino,,saints martyrs,martyrs
07-24-04,Mérida,persécution de l'empereur Dioclétien,Victor,soldat
07-24-05,Mérida,persécution de l'empereur Dioclétien,Stercatius,aucun
07-24-06,Mérida,persécution de l'empereur Dioclétien,Antinogène,aucun
07-24-07,Lycie,,Nicétas,martyr
07-24-08,Lycie,,Aquilina,martyr
07-24-09,Lycie,,Ménéus,martyr
07-24-10,Lycie,,Capiton,martyr
07-24-11,Sens,IVe siècle,Ursicinus,Évêque
07-25-00,Galice,vers le temps de la Pâque,Jacques,Apôtre
07-25-01,Lycie,sous l'empereur Dèce,Christophe,martyr
07-25-02,Barcelone, en Espagne,persécution sous l'empereur Dioclétien,Cucufas,martyr
07-25-03,Palestine,persécution sous l'empereur Maximien Galère,Paul,martyr
07-25-04,,,Valentina,vierge et martyre
07-25-05,Civita di Bagno, en Valérie,IIIe siècle,Florence,martyr
07-25-06,Civita di Bagno, en Valérie,IIIe siècle,Félix de Siponte,martyr
07-25-07,Cordoue,IXe siècle,Théodemir,martyr
07-25-08,Trèves,fin du VIe siècle,Magneric,Confesseur
07-26-00,Philippes, en Macédoine,,Éraste,évêque
07-26-01,Rome, sur la voie latine,,Symphronius,aucun
07-26-02,Rome, sur la voie latine,,Olympius,aucun
07-26-03,Rome, sur la voie latine,,Theodulus,aucun
07-26-04,Rome, sur la voie latine,,Exuperia,aucun
07-26-05,Porto Romano,sous l'empereur Trajan,Hyacinthe,martyr
07-26-06,Rome,IIe siècle,Pastor,prêtre
07-26-07,Vérone,VIe siècle,Valens,évêque
07-26-08,Dans le monastère de Saint Benoît, dans la région de Mantoue,en l'an 1016,Siméon,moine
07-27-00,Nicomédie,,Pantaléon,médecin
07-27-01,Nicomédie,,Hermolaüs,prêtre
07-27-02,Nicomédie,,Hermippus,aucun
07-27-03,Nicomédie,,Hermocrate,aucun
07-27-04,Nole,,Félix,martyr
07-27-05,Nole,,Julia,martyr
07-27-06,Nole,,Jucunda,martyr
07-27-07,Biseglia,,Maur,évêque
07-27-08,Biseglia,,Pantaléon,martyr
07-27-09,Biseglia,,Serge,martyr
07-27-10,Yémen,,aucun,martyrs
07-27-11,Cordoue,,Georges,diacre
07-27-12,Cordoue,,Félix,martyr
07-27-13,Cordoue,,Aurélien,martyr
