ID,Lieu,Epoque,Nom,Titre
12-26-06,Rome,,Théodore,chambellan
12-27-00,Éphèse,temps de l'empereur Trajan,Jean,apôtre
12-27-01,Alexandrie,en 282,Maxime,pape
12-27-02,Constantinople,au neuvième siècle,Théodore,aucun
12-27-03,Constantinople,au neuvième siècle,Théophane,évêque
12-27-04,Constantinople,vers l'an 440,Nicéras,vierge
12-28-00,Bethléem de Judée,,petits enfants innocents,saints
12-28-01,Ancyre,,Eutyche,prêtre
12-28-02,Ancyre,,Domitien,diacre
12-28-03,Afrique,,Castor,martyr
12-28-04,Afrique,,Victor,martyr
12-28-05,Afrique,,Rogatien,martyr
12-28-06,Nicomédie,persécution sous l'empereur Dioclétien,Indes,eunuque
12-28-07,Nicomédie,persécution sous l'empereur Dioclétien,Domna,vierge
12-28-08,Nicomédie,persécution sous l'empereur Dioclétien,Agape,vierge
12-28-09,Nicomédie,persécution sous l'empereur Dioclétien,Théophile,vierge
12-28-10,Neo-Césarée,persécution sous l'empereur Dèce,Troade,martyr
12-28-11,Arabissa,sous l'empereur Galère Maximien,Cassarius,martyr
12-28-12,Lyon,1567-1622,François de Sales,évêque
12-28-13,Rome,,Domnio,prêtre
12-28-14,Égypte,à partir de 348,Théodore,moine
12-28-15,monastère de Lérins,vers 523-525,Antoine,moine
12-29-00,Canterbury, en Angleterre,1170,Thomas,archevêque
12-29-01,Jérusalem,2950,David,roi
12-29-02,Arles,,Trophime,évêque
12-29-03,Rome,,Calliste,martyr
12-29-04,Rome,,Félix,martyr
12-29-05,Rome,,Boniface,martyr
12-29-06,Afrique,,Dominique,martyr
12-29-07,Afrique,,Victor,martyr
12-29-08,Afrique,,Primien,martyr
12-29-09,Afrique,,Lybose,martyr
12-29-10,Afrique,,Saturnin,martyr
12-29-11,Afrique,,Crescent,martyr
12-29-12,Afrique,,Second,martyr
12-29-13,Afrique,,Honorat,martyr
12-29-14,Vienne, en Gaule,,Crescens,évêque
12-29-15,Constantinople,485 ou 486,Marcellin,abbé
12-29-16,Hiesmes,Childebert,Evroul,abbé
12-30-00,Rome,règne de l'empereur Aurélien,Félix Ier,pape
12-30-01,Spolète,sous l'empereur Maximien,Sabin,évêque
12-30-02,Spolète,sous l'empereur Maximien,Exupérant,diacre
12-30-03,Spolète,sous l'empereur Maximien,Marcellus,diacre
12-30-04,Spolète,sous l'empereur Maximien,Vénustian,président
12-30-05,Alexandrie,,Mansuet,martyr
12-30-06,Alexandrie,,Sévère,martyr
12-30-07,Alexandrie,,Appien,martyr
12-30-08,Alexandrie,,Donat,martyr
12-30-09,Alexandrie,,Honorius,martyr
12-30-10,Thessalonique,vers l'an 303,Anysia,martyre
12-30-11,Thessalonique,vers l'an 404,Anysius,évêque
12-30-12,Milan,,Eugène,évêque
12-30-13,Ravenne,,Libère,évêque
12-30-14,Aquila,au XIIe siècle,Rainerius,évêque
12-31-00,Rome,335,Silvestre Ier,pape
12-31-01,Rome, cimetière de Priscilla sur la Voie Salaria,,Donata, Paulina, Rustica, Nominanda, Serotina, Hilaria et leurs compagnons,martyrs
12-31-02,Sens,,Sabinien,évêque
12-31-03,Sens,,Potentien,aucun
12-31-04,Sens,IIIe siècle,Colombe,vierge et martyre
12-31-05,Rhessara,,Hermès,exorciste
12-31-06,Catane, Sicile,,Étienne, Pontien, Attale, Fabien, Corneille, Sextus, Flos, Quintien, Minervin et Simplicien,martyrs
12-31-07,Constantinople,,Zoticus,prêtre
12-31-08,Ravenne,,Barbatian,prêtre
12-31-09,Jérusalem,,Mélanie la Jeune,moniale
