ID,Lieu,Epoque,Nom,Titre
06-12-05,Cilicie,,Amphion,évêque
06-12-06,Égypte,début du cinquième siècle,Onuphre,Ermite
06-13-00,Padoue,,Antoine du Portugal,Confesseur
06-13-01,Rome,,Félicula,martyre vierge
06-13-02,Afrique,,Fortunat,martyr
06-13-03,Afrique,,Lucien,martyr
06-13-04,Byblos, en Palestine,,Aquilina,martyre vierge
06-13-05,Dans les Abruzzes,,Pérégrin,évêque
06-13-06,Cordoue,,Fandilas,moine et prêtre
06-13-07,Chypre,quatrième siècle,Triphyllius,évêque
06-14-00,Césarée,l'empereur Valens,Basile,Archevêque
06-14-01,Samarie,sixième siècle avant Jésus-Christ,Élisée,Prophète
06-14-02,Syracuse,,Marcien,Évêque
06-14-03,Soissons,persécution sous Dioclétien,Valère,aucun
06-14-04,Soissons,persécution sous Dioclétien,Rufin,aucun
06-14-05,Cordoue,persécution par les Musulmans,Anastase,prêtre
06-14-06,Cordoue,persécution par les Musulmans,Félix,moine
06-14-07,Cordoue,persécution par les Musulmans,Digne,vierge
06-14-08,Constantinople,846,Méthode,Archevêque
06-14-09,Vienne,septième siècle,Étherius,Évêque
06-14-10,Rodez,sixième siècle,Quinctien,Évêque
06-15-00,,,Philippe Néri,Saint
06-15-01,À la rivière Silaro, en Lucanie,sous l'empereur Dioclétien,Vitus,saint martyr
06-15-02,À la rivière Silaro, en Lucanie,sous l'empereur Dioclétien,Modestus,saint martyr
06-15-03,À la rivière Silaro, en Lucanie,sous l'empereur Dioclétien,Crescentia,sainte martyr
06-15-04,Dorostorum, en Mysie,sous la présidence de Maximus,Hesychius,saint soldat
06-15-05,Cordoue, en Espagne,pendant la persécution des Musulmans,Benildes,saint martyr
06-15-06,Zéphyrium, en Cilicie,sous la présidence de Maximus,Dulas,saint martyr
06-15-07,Palmyre, en Syrie,,Libye,sainte
06-15-08,Palmyre, en Syrie,,Léonis,sainte
06-15-09,Palmyre, en Syrie,,Eutropie,sainte
06-15-10,Valenciennes,en l'an 686,Landelin,Abbé
06-15-11,Clermont,en l'an 472,Abraham,Confesseur
06-15-12,En Valais,en l'an 1008,Bernard de Menthon,Confesseur
06-15-13,Pibrac, dans le diocèse de Toulouse,en l'an 1601,Germaine Cousin,Vierge
06-16-00,Besançon,,Ferreolus,prêtre
06-16-01,Besançon,,Ferrutio,diacre
06-16-02,Tarse,sous l'empereur Dioclétien,Quiricus,aucun
06-16-03,Tarse,sous l'empereur Dioclétien,Julitte,aucun
06-16-04,Mayence,,Aurée,aucun
06-16-05,Mayence,,Justine,aucun
06-16-06,Limassol,au temps de l'empereur Théodose le Jeune,Tycho,évêque
06-16-07,Lyon,en l'an 551,Aurélien,évêque
06-16-08,Nantes,en l'an 310,Similien,évêque
06-16-09,Meissen,en l'an 1106,Benoît,évêque
06-16-10,La Louvesc,en l'an 1640,Jean-François Régis,aucun
06-16-11,Brabant,en l'an 1246,Lutgarde,Vierge
06-17-00,Angleterre,,Botolph,abbé
06-17-01,Rome,persécution sous Dioclétien,saints martyrs,martyrs
06-17-02,Tarracina,sous l'empereur Hadrien,Montanus,soldat
06-17-03,Venafro,persécution sous Maximien,Nicandre et Marcien,martyrs
06-17-04,Chalcédoine,,Manuel, Sabel et Ismaël,martyrs
06-17-05,Apollonia, en Macédoine,sous le tribun Tripontius,Isaurus, Innocent, Félix, Jérémie et Pérégrin,diacre
06-17-06,Amelia, en Ombrie,VIe siècle,Himérius,évêque
06-17-07,Berry,VIe siècle,Gundulf,évêque
06-17-08,Orléans,530,Avitus,prêtre
06-17-09,Phrygie,Ve siècle,Hypatius,confesseur
06-17-10,Pise, en Toscane,1160,Rainier,confesseur
06-17-11,,1160,Bessarion,ermite
06-18-00,Édesse en Mésopotamie,à l'époque de l'empereur Valens,Éphrem,diacre
06-18-01,Rome, sur la voie Ardéatine,durant la persécution de Dioclétien,Marc et Marcellien,martyrs
06-18-02,Malaga en Espagne,,Cyriaque et Paula,martyrs
06-18-03,Tripoli en Phénicie,à l'époque du gouverneur Adrien,Léonce,soldat
06-18-04,Nicomédie,durant la persécution de Dioclétien,Aetherius,martyr
06-18-05,Alexandrie,,Marine,vierge
06-18-06,Bordeaux,au Ve siècle,Amand,évêque
06-18-07,Sacca, en Sicile,au Ve siècle,Calogère,ermite
06-18-08,Schoenaug,en 1165,Élisabeth,Vierge
06-19-00,Florence,,Julienne Falconieri,vierge
06-19-01,Milan,Ier siècle,Gervais,martyr
06-19-02,Milan,Ier siècle,Protais,martyr
06-19-03,monastère de la vallée de Castro en Picenum,,Romuald,anachorète
06-19-04,Arezzo en Toscane,règne de Valentinien,Gaudentius,évêque
06-19-05,Arezzo en Toscane,règne de Valentinien,Culmatius,diacre
06-19-06,,,Boniface,martyr
06-19-07,Ravenne,Ier siècle,Ursicinus,martyr
06-19-08,Sozopolis,persécution de Trajan,Zosime,martyr
06-20-00,île de Ponza,538,Silvère,Pape
06-20-01,Rome,IIe siècle,Novatien,aucun
06-20-02,Tomi, en Pontus,,Paul,martyr
06-20-03,Tomi, en Pontus,,Cyriaque,martyr
06-20-04,Petra, en Palestine,IVe siècle,Macaire,Évêque
06-20-05,Séville, en Espagne,630,Florentine,Vierge
06-21-00,Rome,1591,Louis de Gonzague,aucun
06-21-01,Rome,Julien l'Apostat,Démétria,vierge
06-21-02,Syracuse,,Rufin,martyr
06-21-03,Syracuse,,Marthe,martyr
06-21-04,Afrique,,Cyrille,martyr
06-21-05,Afrique,,Apollinaire,martyr
06-21-06,Mayence,,Alban,martyr
06-21-07,,Constance,Eusèbe,évêque
06-21-08,Iconium,,Térence,évêque
06-21-09,Pavie,216,Urciscène,évêque
06-21-10,Tongres,,Martin,évêque
06-21-11,Évreux,738,Leufroy,abbé
06-22-00,Verulamium,Dioclétien,Alban,martyr
06-22-01,Nole,,Paulin,Évêque
06-22-02,mont Ararat,deuxième siècle,saints martyrs,martyrs
06-22-03,Samarie,Khosroé,saints martyrs,martyrs
06-22-04,Rome,Domitien,Flavius Clément,Consul
06-22-05,Romacium,,Nicée,Évêque
06-22-06,Naples,853,Jean,Évêque
06-22-07,monastère de Cluny,570,Consortia,Vierge
06-22-08,Londres,Henry VIII,Jean Fisher,évêque
06-22-09,Rome,1276,Innocent V,Pape
06-23-00,Angleterre,679,Etheldreda,Reine
06-23-01,Rome,,Jean,prêtre
06-23-02,Rome,,Agrippine,Vierge
06-23-03,Sutri,,Félix,prêtre
06-23-04,Nicomédie,Dioclétien,saints martyrs,martyrs
06-23-05,Philadelphie,304,Zénon,martyr
06-23-06,Philadelphie,304,Zénas,aucun
06-24-00,,,Jean-Baptiste,Précurseur
06-24-01,Rome,,saints martyrs de Rome,martyrs
06-24-02,Rome,,Fauste,martyrs
06-24-03,Malines,huitième siècle,Rombaut,évêque
06-24-04,Satala,an 306,Orentius,soldat
06-24-05,Satala,an 306,Eros,soldat
06-24-06,Satala,an 306,Pharnacius,soldat
06-24-07,Satala,an 306,Firmin,soldat
06-24-08,Satala,an 306,Firmus,soldat
06-24-09,Satala,an 306,Cyriaque,soldat
06-24-10,Satala,an 306,Longin,soldat
06-24-11,Créteil,,Agoard,martyrs
06-24-12,Créteil,,Agilbert,martyrs
06-24-13,Autun,,Simplicius,Confesseur
06-24-14,Lobbes,,Théodulf,évêque
06-24-15,Style,,Jean,moine
06-25-00,Golet, près de Nusco,,Guillaume,Confesseur
06-25-01,Bérée,,Sosipater,aucun
06-25-02,Rome,,Lucie,Vierge et martyre
06-25-03,Alexandrie,empereur Constantin, empereur Julien l'Apostat,Gallican,consulaire
06-25-04,Sibapolis, en Syrie,Dioclétien,Fébronie,Vierge et martyre
06-25-05,Besançon, en Gaule,,Antidius,évêque
06-25-06,Reggio,,Prosper d'Aquitaine,évêque
06-25-07,Turin,,Maximus,évêque
06-25-08,Hollande,,Adalbert,Confesseur
06-26-00,Rome,,Jean et Paul,martyrs
06-26-01,Trente,vers l'an 400,Vigile,évêque
06-26-02,Cordoue,au Xe siècle,Pélage,aucun
06-26-03,Valenciennes,au début du IXe siècle,Salvius,évêque
06-26-04,Valenciennes,au début du IXe siècle,Superius,aucun
06-26-05,Belley,en l'an 1178,Anthelme,évêque
06-26-06,Poitou,au VIe siècle,Maxence,Prêtre
06-26-07,Thessalonique,au VIe siècle,David,Ermite
06-26-08,,au VIe siècle,Persévérande,Vierge
06-27-00,Galatie,sous Trajan,Crescens,évêque
06-27-01,Cordoue,IVe siècle,Zoïle,martyr
06-27-02,Césarée, en Palestine,sous Dioclétien,Anectus,martyr
06-27-03,Constantinople,VIe siècle,Samson,Prêtre
06-27-04,région de Tours,VIe siècle,Jean,Prêtre
06-27-05,Varadin, en Hongrie,1095,Ladislas,roi
06-28-00,Rome,,Léon II,pape
06-28-01,Lyon,,Irénée,évêque
06-28-02,Alexandrie,,Plutarque,martyr
06-28-03,Alexandrie,,Sérène,martyr
06-28-04,Alexandrie,,Héraclide,martyr
06-28-05,Alexandrie,,Héron,martyr
06-28-06,Alexandrie,,Sérène,martyr
06-28-07,Alexandrie,,Rhais,martyr
06-28-08,Alexandrie,,Potamiène,martyr
06-28-09,Alexandrie,,Marcella,mère
06-28-10,,,Papée,martyr
06-28-11,Utrecht,,Benigne,évêque
06-28-12,Cordoue,IXe siècle,Argymirus,moine
06-28-13,Rome,,Paul I,pape
06-29-00,Rome,sous l'empereur Néron,Pierre,Apôtre
06-29-01,Rome,sous l'empereur Néron,Paul,Apôtre
06-29-02,Argenton,IIIe siècle,Marcellus,martyr
06-29-03,Gênes,VIe siècle,Syrus,évêque
06-29-04,Narni,,Cassius,évêque
06-29-05,Chypre,,Marie,mère
06-29-06,Sens,IIIe siècle,Bénédicte,Vierge
06-30-00,Limoges,Ier siècle,Martial,évêque
06-30-01,Limoges,Ier siècle,Alpinien,prêtre
06-30-02,Limoges,Ier siècle,Austriclinien,prêtre
06-30-03,Talca,,Caius,prêtre
06-30-04,Talca,,Léon,sous-diacre
06-30-05,Alexandrie,sous l'empereur Sévère,Basilide,martyr
06-30-06,Alexandrie,sous l'empereur Sévère,Potamicène,Vierge
06-30-07,Rome,,Lucine,aucun
06-30-08,Rome,IVe siècle,Aemiliana,Vierge
06-30-09,Viviers,,Ostian,prêtre
07-01-00,Mont Hor,,Aaron,Grand Prêtre
07-01-01,Bretagne,persécution sous Dioclétien,Julius,martyr
07-01-02,Bretagne,persécution sous Dioclétien,Aaron,martyr
07-01-03,Mondragone, dans le Latium,,Castus,Évêque
07-01-04,Mondragone, dans le Latium,,Secundinus,Évêque
07-01-05,Vienne,,Martin,Évêque
07-01-06,Auvergne,sixième siècle,Gallus,Évêque
07-01-07,région de Lyon,,Domitian,Abbé
07-01-08,région de Reims,,Théodoric,Prêtre
07-01-09,Angoulême,sixième siècle,Éparque,Abbé
07-01-10,Homs, en Syrie,sixième siècle,Siméon,Confesseur
07-01-11,Vicence,onzième siècle,Thibaud,Ermite
07-02-00,Rome,Néron,Processus et Martinien,martyrs
07-02-01,Rome,,trois saints soldats,soldats
07-02-02,Campanie,Dioclétien,Ariston, Crescentien, Eutyche, Urbain, Vital, Juste, Félicissime, Félix, Marce et Symphorose,martyrs
07-02-03,Winchester,863,Swithin,évêque
07-02-04,Bamberg,1139,Otto,évêque
07-02-05,Tours,573,Monegund,sainte femme
07-03-00,Alexandrie,,Tryphon,martyr
07-03-01,Constantinople,quatrième siècle,Euloge,martyr
07-03-02,Césarée,,Hyacinthe,chambellan
07-03-03,Chiusi,Empereur Aurélien,Irénée,diacre
07-03-04,Chiusi,Empereur Aurélien,Mustiola,matrone
07-03-05,,,Marc,martyr
07-03-06,,,Mucien,martyr
07-03-07,,,enfant,aucun
07-03-08,,,Paul,aucun
07-03-09,Laodicée,283,Anatole,évêque
07-03-10,Altino,390,Héliodore,évêque
07-03-11,Ravenne,190,Dathus,évêque
07-03-12,Édesse,,Thomas,Apôtre
07-04-00,,766 et 520 av. J.-C.,Osée,prophète
07-04-01,,766 et 520 av. J.-C.,Aggée,prophète
07-04-02,Afrique,,Jucundian,martyr
07-04-03,comté de Bourges, en Gaule,544,Laurian,évêque
07-04-04,Sirmich,,Innocentius,martyr
07-04-05,Sirmich,,Sebastia,martyr
07-04-06,Madaure, en Afrique,fin du deuxième siècle,Namphanion,martyr
07-04-07,Madaure, en Afrique,fin du deuxième siècle,Miggine,martyr
07-04-08,Madaure, en Afrique,fin du deuxième siècle,Luciate,martyr
07-04-09,Madaure, en Afrique,fin du deuxième siècle,Sanae,martyr
07-04-10,Cyrène, en Libye,persécution sous Dioclétien,Théodore,confesseur
07-04-11,,par l'empereur Anastase,Flavien,patriarche
07-04-12,,par l'empereur Anastase,Élie,évêque
07-04-13,Augsbourg,973,Ulrich,évêque
