ID,Lieu,Epoque,Nom,Titre
10-09-08,Jérusalem,,Andronic,aucun
10-09-09,Jérusalem,,Athanasie,aucun
10-09-10,Antioche,Alors que l'Empereur Julien l'Apostat passait à côté,Publie,Abbesse
10-10-00,,,François Borgia,Général de la Compagnie de Jésus
10-10-01,York, en Angleterre,644,Paulin,Archevêque
10-10-02,Crète,,Pinytus,Évêque
10-10-03,Cologne,,Géréon,martyr
10-10-04,ce même pays,,Victor,martyr
10-10-05,Bonn, en Allemagne,quatrième siècle,Cassius,martyr
10-10-06,Bonn, en Allemagne,quatrième siècle,Florence,martyr
10-10-07,Nicomédie,303,Eulampius,martyr
10-10-08,Nicomédie,303,Eulampia,Vierge
10-10-09,Piombino, en Toscane,fin du sixième siècle,Cerbonius,Confesseur
10-10-10,Vérone,,Cerbonius,Évêque
10-10-11,Capoue,milieu du neuvième siècle,Paulin,Évêque
10-11-00,Tarse, en Cilicie,sous l'Empereur Dioclétien,Tharacus,martyr
10-11-01,Tarse, en Cilicie,sous l'Empereur Dioclétien,Probus,martyr
10-11-02,Tarse, en Cilicie,sous l'Empereur Dioclétien,Andronicus,martyr
10-11-03,Vexin,,Nicasius,Évêque
10-11-04,Vexin,,Quirinus,Prêtre
10-11-05,Vexin,,Scubiculus,Diacre
10-11-06,Vexin,,Pientia,Vierge
10-11-07,,,Anastase,Prêtre
10-11-08,,,Placide,martyr
10-11-09,,,Génésius,martyr
10-11-10,Thébaïde,,Sarmatas,disciple
10-11-11,Besançon, en Gaule,,Germanus,Évêque
10-11-12,Uzès, en Gaule,sixième siècle,Firmin,Confesseur
10-11-13,Irlande,600,Kenneth,Abbé
10-11-14,Lierre, en Belgique,huitième siècle,Gummar,Confesseur
10-11-15,Rennes, en Gaule,neuvième siècle,Émilien,Confesseur
10-11-16,Tarse, en Cilicie,,Zénais,sœur
10-11-17,Tarse, en Cilicie,,Philonille,sœur
10-11-18,Vérone,cinquième siècle,Placidie,Vierge
10-12-00,York,,Wilfrid,Évêque
10-12-01,Rome,,Évagre,martyr
10-12-02,Rome,,Priscien,martyr
10-12-03,Ravenne,Dioclétien,Édistius,martyr
10-12-04,Lycie,Dioclétien,Domnine,martyre
10-12-05,Afrique,Hunéric,Félix,Évêque
10-12-06,Afrique,Hunéric,Cyprien,Évêque
10-12-07,Celeia,quatrième siècle,Maximilien,Évêque
10-12-08,Milan,troisième siècle,Monas,Évêque
10-12-09,Vérone,,Salvien,Évêque
10-12-10,Syrie,,Eustache,Prêtre
10-12-11,Ascoli,1604,Séraphin,Confesseur
10-13-00,Angleterre,,Édouard,Roi
10-13-01,Troas,,Carpus,disciple
10-13-02,Cordoue,persécution sous l'Empereur Dioclétien,Fauste,martyr
10-13-03,Cordoue,persécution sous l'Empereur Dioclétien,Janvier,martyr
10-13-04,Cordoue,persécution sous l'Empereur Dioclétien,Martial,martyr
10-13-05,Thessalonique,,Florence,martyr
10-13-06,Autriche,onzième siècle,Colman,martyr
10-13-07,Ceuta,1221,Daniel,martyr
10-13-08,Ceuta,1221,Samuel,martyr
10-13-09,Ceuta,1221,Ange,martyr
10-13-10,Ceuta,1221,Domnus,martyr
10-13-11,Ceuta,1221,Léon,martyr
10-13-12,Ceuta,1221,Nicolas,martyr
10-13-13,Ceuta,1221,Hugolin,martyr
10-13-14,Antioche,fin du deuxième siècle,Théophile,Patriarche
10-13-15,Tours,cinquième siècle,Venance,Abbé
10-13-16,Subiaco,,Chélidonia,Vierge
10-14-00,Rome, sur la Voie Aurélienne,,Callixte,Pape
10-14-01,Césarée, en Palestine,,Fortunée,Vierge et martyre
10-14-02,,,Carpone,martyr
10-14-03,,,Évariste,martyr
10-14-04,,,Priscien,martyr
10-14-05,,,Saturnin,martyr
10-14-06,,,Lupus,martyr
10-14-07,Rimini,quatrième siècle,Gaudence,Évêque
10-14-08,Todi,,Fortunat,Évêque
10-14-09,Wurtzbourg,huitième siècle,Burchard,Évêque
10-14-10,Bruges, en Flandre,vers la fin du quatrième siècle,Donatien,Évêque
10-14-11,Trèves,sixième siècle,Rustique,Évêque
10-14-12,,1060,Dominique,aucun
10-14-13,Latium,,Bernard,Confesseur
10-15-00,Ávila, en Espagne,,Thérèse,Vierge
10-15-01,Rome, sur la Voie Aurélienne,,Fortunat,martyr
10-15-02,Cologne,persécution sous Maximien,saints martyrs,martyrs
10-15-03,Carthage,,Agileus,martyr
10-15-04,Prusse,au début du onzième siècle,Bruno,Évêque
10-15-05,Lyon,au quatrième siècle,Antiochus,Évêque
10-15-06,Trèves,au cinquième siècle,Sévère,Confesseur
10-15-07,Strasbourg,en l'an 1027,Aurélie,Vierge
10-15-08,Cracovie,,Hedwige,Grande Princesse de Pologne
10-15-09,Allemagne,au huitième siècle,Thècle,Abbesse
10-16-00,Afrique,,saints martyrs,martyrs
10-16-01,Afrique,,Martinien,martyr
10-16-02,Afrique,,Saturnin,martyr
10-16-03,Afrique,,Maxime,Vierge
10-16-04,Afrique,,Saturnin,martyr
10-16-05,Afrique,,Nérée,martyr
10-16-06,Cologne,sous l'Empereur Julien l'Apostat,Éliphius,martyr
10-16-07,,septième siècle,Bérenger,Abbé
10-16-08,Bourges,huitième siècle,Ambroise,Évêque
10-16-09,Mayence,en l'an 787,Lulle,Confesseur
10-16-10,Trèves,,Florence,Évêque
10-16-11,Arbon,septième siècle,Gall,Abbé
10-17-00,,,Hedwige,Grande Princesse
10-17-01,Antioche,,Héron,Évêque
10-17-02,,sous l'Empereur Dioclétien,Victor,martyr
10-17-03,,sous l'Empereur Dioclétien,Alexandre,martyr
10-17-04,,sous l'Empereur Dioclétien,Marian,martyr
10-17-05,Perse,cinquième siècle,Mamelta,martyre
10-17-06,Constantinople,sous l'Empereur Constantin Copronyme,André de Crète,moine
10-17-07,Orange,sixième siècle,Florentin,Évêque
10-17-08,Capoue,sixième siècle,Victor,Évêque
10-18-00,Bithynie,,Évangéliste Luc,aucun
10-18-01,Antioche,,Asclépiade,Patriarche
10-18-02,Beauvais,Dioclétien,Justin,martyr
10-18-03,Néo-Césarée,Aurélien,Athénodore,Évêque
10-18-04,Euphrate,quatrième siècle,Julien,ermite
10-18-05,Rome,,Paul de la Croix,fondateur
10-18-06,Rome,troisième siècle,Tryphonia,veuve
10-19-00,Arènes, en Espagne,,Pierre d'Alcantara,Confesseur
10-19-01,Rome,sous l'Empereur Marc Aurèle,Ptolémée,martyr
10-19-02,Rome,sous l'Empereur Marc Aurèle,Lucius,martyr
10-19-03,Antioche,,Béronicus,martyr
10-19-04,Antioche,,Pélagie,Vierge
10-19-05,Égypte,lors de la persécution sous l'Empereur Maximin,Vare,soldat
10-19-06,Évreux,à la fin du septième siècle,Aquilin,Évêque
10-19-07,région d'Orléans,vers la fin du sixième siècle,Véran,Évêque
10-19-08,Salerne,au cinquième siècle,Eustère,Évêque
10-19-09,Irlande,à la fin du sixième siècle,Ethbin,Confesseur
10-19-10,Oxford, en Angleterre,au huitième siècle,Frideswide,Vierge
10-20-00,Avia, près d'Aquila, dans les Abruzzes,troisième siècle,Maximus,martyr
10-20-01,Agen, en Gaule,,Caprasius,martyr
10-20-02,Antioche,,Artemius,Préfet Augustal
10-20-03,Cologne,,Marthe et Saula,Vierges Marthe et Saula
10-20-04,Minden,troisième siècle,Félicien,Évêque
10-20-05,Paris,,Georges et Aurélius,martyrs
10-20-06,Portugal,septième siècle,Irène,Vierge et martyre
10-20-07,Reims,vers l'an 600,Sindulph,Confesseur
10-21-00,Cologne,,Ursule et ses Compagnons,saint
10-21-01,Chypre,,Hilarion,Abbé
10-21-02,Ostie,,Astérius,Prêtre
10-21-03,Nicomédie,,Dasius, Zoticus, Caius et douze autres,soldats
10-21-04,Maronia, en Syrie, près d'Antioche,quatrième siècle,Malchus,moine
10-21-05,Lyon,,Viator,serviteur
10-21-06,Laon,,Cilinia,mère
10-22-00,Pologne,,Jean de Kenty,Confesseur
10-22-01,Jérusalem,,Marc,Évêque
10-22-02,Andrinople,,Philippe,Évêque
10-22-03,Andrinople,,Sévère,Prêtre
10-22-04,Andrinople,,Eusèbe,aucun
10-22-05,Andrinople,,Hermès,aucun
10-22-06,Andrinople,,Alexandre,Évêque
10-22-07,Andrinople,,Héraclius,soldat
10-22-08,Fermo,troisième siècle,Philippe,Évêque
10-22-09,Huesca,neuvième siècle,Nunilo,Vierge
10-22-10,Huesca,neuvième siècle,Alodia,Vierge
10-22-11,Cologne,,Cordula,aucun
10-22-12,Hiérapolis,,Abercius,aucun
10-22-13,Rouen,,Melanius,Évêque
10-22-14,Toscane,fin du neuvième siècle,Donat,Évêque
10-22-15,Vérone,sixième siècle,Vérencundus,Confesseur
10-22-16,Jérusalem,,Marie Salomé,aucun
10-23-00,Osuna,persécution sous l'Empereur Dioclétien,Servandus,martyr
10-23-01,Osuna,persécution sous l'Empereur Dioclétien,Germanus,martyr
10-23-02,Antioche,persécution sous l'Empereur Julien,Théodore,Prêtre
10-23-03,Grenade,1300,Pierre Pascal,Évêque
10-23-04,Constantinople,878,Ignace,Archevêque
10-23-05,Bordeaux,cinquième siècle,Séverin,Évêque
10-23-06,Rouen,septième siècle,Romain,Évêque
10-23-07,Salerne,cinquième siècle,Vérun,Évêque
10-23-08,Amiens,huitième siècle,Domitius,Prêtre
10-23-09,Poitiers,,Benoît,Confesseur
10-23-10,Willach,,Jean de Capistran,Confesseur
10-24-00,Venosa,époque de l'Empereur Dioclétien,Felix,Évêque
10-24-01,Afrique,époque de l'Empereur Dioclétien,Audactus,Prêtre
10-24-02,Afrique,époque de l'Empereur Dioclétien,Januarius,Prêtre
10-24-03,Afrique,époque de l'Empereur Dioclétien,Fortunatus,Lecteur
10-24-04,Afrique,époque de l'Empereur Dioclétien,Septimus,Lecteur
10-24-05,Nagran,sixième siècle,Aretas,aucun
10-24-06,Cologne,cinquième siècle,Evergistus,Évêque
10-24-07,Constantinople,an 447,Proclus,Archevêque
10-24-08,Bretagne,an 575,Magloire,Évêque
10-24-09,monastère de Vertou,an 601,Martin,Abbé
10-24-10,Campanie,,Marc,Ermite
10-25-00,Angleterre,,Jean de Beverley,Archevêque
10-25-01,Rome,,Chrysante,martyr
10-25-02,Rome,,Daria,martyr
10-25-03,Rome,,quarante-six saints martyrs,martyr
10-25-04,Rome,,Théodosius,soldat
10-25-05,Rome,,Lucius,soldat
10-25-06,Rome,,Marc,soldat
10-25-07,Rome,,Pierre,soldat
10-25-08,Soissons,,Crispin,martyr
10-25-09,Soissons,,Crispinien,martyr
10-25-10,Florence,,Minias,soldat
10-25-11,Torres,,Protus,Prêtre
10-25-12,Torres,,Janvier,Diacre
10-25-13,Constantinople,,Martyrius,Sous-Diacre
10-25-14,Constantinople,,Martian,Chanteur
10-25-15,Rome,,Boniface Ier,Pape
10-25-16,Périgueux,,Fronto,Évêque
10-25-17,Périgueux,,Georges,Prêtre
10-25-18,Brescia,cinquième siècle,Gaudence,Évêque
10-25-19,Mende,sixième siècle,Hilaire,Évêque
10-26-00,Rome,sous l'Empereur Hadrien,Évariste,Pape
10-26-01,Afrique,sous les Empereurs Valérien et Gallien,Rogatian,Prêtre
10-26-02,Afrique,sous les Empereurs Valérien et Gallien,Félicissime,aucun
10-26-03,Nicomédie,sous l'Empereur Dèce,Lucien,aucun
10-26-04,Nicomédie,sous l'Empereur Dèce,Florius,aucun
10-26-05,Nicomédie,sous l'Empereur Dèce,Compagnons,aucun
10-26-06,Naples,pendant la persécution sous l'Empereur Dèce,Quod-Vult-Deus,Évêque
10-26-07,Narbonne,des Empereurs Valentinien et Léon,Rustique,Évêque
10-26-08,Salerne,au septième siècle,Gaudiosus,Évêque
10-26-09,Pavie,en 1229,Fulke,Évêque
10-26-10,Hildesheim, en Saxe,,Bernward,Évêque
10-26-11,Policastro,au sixième siècle,Quadragesimus,Sous-diacre
10-27-00,Avila, en Espagne,sous l'empereur Dioclétien et le président Dacian,Vincent, Sabina et Christeta,saints martyrs
10-27-01,Thil-Château, (en Bourgogne,au troisième siècle,Florence,saint martyr
10-27-02,Cappadoce,sous l'empereur Dioclétien,Capitolina et Erothéis,saintes martyres
10-27-03,Éthiopie,,Frumence,Évêque
10-27-04,Éthiopie,à l'époque de l'empereur Justin,Élesbán,roi
10-28-00,,,Simon le Cananéen,Apôtre
10-28-01,,,Thaddée,Apôtre
10-28-02,Rome,sous l'empereur Claude,Cyrilla,Vierge
10-28-03,Rome,persécution sous l'empereur Valérien,Anastasia,Vierge
10-28-04,Rome,persécution sous l'empereur Valérien,Cyrille,aucun
10-28-05,Côme,sous l'empereur Maximien,Fidèle,martyr
10-28-06,Mayence,,Ferrutius,martyr
10-28-07,Meaux,vers la fin du septième siècle,Faro,Évêque
10-28-08,Naples,,Gaudiosus,Évêque
10-28-09,Verceil,au début du cinquième siècle,Honoré,Évêque
10-29-00,Lucanie,,Hyacinthe,martyr
10-29-01,Lucanie,,Quintus,martyr
10-29-02,Lucanie,,Felician,martyr
10-29-03,Lucanie,,Lucius,martyr
10-29-04,Sidon, Phénicie,,Zénobie,Prêtre
10-29-05,,,Maximilien,Évêque
10-29-06,,,Valentin,Confesseur
10-29-07,Bergame,,Eusébie,Vierge
10-29-08,Jérusalem,,Narcisse,Évêque
10-29-09,Autun,,Jean,Confesseur
10-29-10,Cassiope, Corfou,,Donat,aucun
10-29-11,Vienne,sixième siècle,Théodore,Abbé
