ID,Lieu,Epoque,Nom,Titre
11-28-02,Corinthe,période du bienheureux apôtre Paul,Sosthène,disciple
11-28-03,Afrique,persécution des Vandales sous Genséric,Papinien,évêque
11-28-04,Afrique,persécution des Vandales sous Genséric,Mansué,évêque
11-28-05,,à la même époque,Valérien,évêque
11-28-06,,à la même époque,Urbain,évêque
11-28-07,,à la même époque,Crescens,évêque
11-28-08,,à la même époque,Eustache,évêque
11-28-09,,à la même époque,Cresconius,évêque
11-28-10,,à la même époque,Crescentien,évêque
11-28-11,,à la même époque,Félix,évêque
11-28-12,,à la même époque,Hortulanus,évêque
11-28-13,,à la même époque,Florentien,évêque
11-28-14,Constantinople,sous l'empereur Constantin Copronyme,Stéphane le jeune,martyr
11-28-15,Constantinople,sous l'empereur Constantin Copronyme,Basile,martyr
11-28-16,Constantinople,sous l'empereur Constantin Copronyme,Pierre,martyr
11-28-17,Constantinople,sous l'empereur Constantin Copronyme,André,martyr
11-28-18,Rome,,Grégoire III,pape
11-28-19,Naples,1476,Jacques de Picenum,confesseur
11-29-00,Frise,,Willibrord,archevêque
11-29-01,Rome,empereur Maximien,Saturnin l'Ancien,saint martyr
11-29-02,Rome,empereur Maximien,Sisinios,diacre
11-29-03,Toulouse,empereur Dèce,Saturnin,évêque
11-29-04,,empereur Dèce,Paramon,saint martyr
11-29-05,Ancyre,empereur Aurélien,Philémon,saint martyr
11-29-06,Vérone,,Blaise,saint martyr
11-29-07,Vérone,,Démétrius,saint martyr
11-29-08,Todi,quatrième siècle,Illuminata,sainte vierge
11-30-00,Patras,,André,apôtre
11-30-01,Rome,,Castulus,martyr
11-30-02,Rome,,Euprepis,martyr
11-30-03,Constantinople,,Maura,vierge et martyre
11-30-04,,,Justine,vierge et martyre
11-30-05,Saintes,sixième siècle,Trojan,évêque
11-30-06,Rome,cinquième siècle,Constantius,Confesseur
11-30-07,Palestine,sixième siècle,Zosime,Confesseur
12-01-00,Begabar,,Nahum,prophète
12-01-01,Rome,vers l'an 283,Diodore,prêtre
12-01-02,Rome,vers l'an 283,Marianus,diacre
12-01-03,Rome,,Lucius,aucun
12-01-04,Rome,,Rogatus,aucun
12-01-05,Rome,,Cassien,aucun
12-01-06,Rome,,Candida,aucun
12-01-07,Sienne,vers l'an 304,Ansanus,martyr
12-01-08,Ameria,vers l'an 284,Olympias,martyr
12-01-09,Arbela,,Ananias,martyr
12-01-10,Narni,,Proculus,évêque
12-01-11,Casala,,Évase,évêque
12-01-12,Milan,,Castrician,évêque
12-01-13,Brescia,,Ursicinus,évêque
12-01-14,Noyon,en 659,Éloi,évêque
12-01-15,Verdun,en 591,Ageric,évêque
12-01-16,Constantinople,,Natalia,sainte
12-02-00,Rome,vers l'an 363,Bibiane,martyre
12-02-01,Rome,en l'an 256,Eusèbe,prêtre
12-02-02,Rome,en l'an 256,Marcellus,diacre
12-02-03,Rome,en l'an 256,Hippolyte,martyr
12-02-04,Rome,en l'an 256,Maximus,martyr
12-02-05,Rome,en l'an 256,Adria,martyr
12-02-06,Rome,en l'an 256,Pauline,martyr
12-02-07,Rome,en l'an 256,Neo,martyr
12-02-08,Rome,en l'an 256,Marie,martyr
12-02-09,Rome,en l'an 256,Martana,martyr
12-02-10,Rome,en l'an 256,Aurélia,martyr
12-02-11,Rome,à la fin du 2e siècle,Pontien,martyr
12-02-12,Afrique,vers l'an 300 après Jésus-Christ,Sévère,martyr
12-02-13,Afrique,vers l'an 300 après Jésus-Christ,Sécure,martyr
12-02-14,Afrique,vers l'an 300 après Jésus-Christ,Janvier,martyr
12-02-15,Afrique,vers l'an 300 après Jésus-Christ,Victorin,martyr
12-02-16,Aquilée,vers l'an 409,Chromace,évêque
12-02-17,Imola,en 450,Pierre,évêque
12-02-18,Vérone,au VIe siècle,Lupus,évêque
12-02-19,Édesse,vers l'an 468,Nonne,évêque
12-02-20,Troas,,Silvain,évêque
12-02-21,Brescia,,Évase,évêque
12-03-00,île de San-Chan, dans la rivière Canton, en Chine,1552,François Xavier,apôtre
12-03-01,Judée,VIIe siècle avant J.-C.,Sophonie,prophète
12-03-02,Rome,vers l'an 257,Claude,tribun
12-03-03,Rome,vers l'an 257,Hilarie,aucun
12-03-04,Rome,vers l'an 257,Jason,aucun
12-03-05,Rome,vers l'an 257,Marus,aucun
12-03-06,Tanger, au Maroc,398,Cassien,martyr
12-03-07,Afrique,,Claude,martyr
12-03-08,Afrique,,Crispin,martyr
12-03-09,Afrique,,Magina,martyr
12-03-10,Afrique,,Jean,martyr
12-03-11,Afrique,,Étienne,martyr
12-03-12,Hongrie,,Agricola,martyr
12-03-13,Nicomédie,,Ambicus,martyr
12-03-14,Nicomédie,,Victor,martyr
12-03-15,Nicomédie,,Julius,martyr
12-03-16,Milan,vers l'an 318,Miroclès,évêque
12-03-17,Angleterre,650,Brian,évêque
12-03-18,Coire, en Suisse,vers l'an 182,Lucius,roi
12-03-19,Sienne, en Toscane,1181,Gaelgan,ermite
12-04-00,Ravenne,450,Pierre Chrysologue,archevêque
12-04-01,Nicomédie,235,Barbara,vierge et martyre
12-04-02,Constantinople,780,Théophane,martyr
12-04-03,Pontus,330,Méletius,évêque
12-04-04,Bologne,,Félix,évêque
12-04-05,Angleterre,1078,Osmund,évêque
12-04-06,Cologne,1075,Annon,évêque
12-04-07,Mésopotamie,449,Maruthas,évêque
12-04-08,Parme,1133,Bernard,cardinal-évêque
12-05-00,Angleterre,,Brian,évêque
12-05-01,Mutalasque, Cappadoce,531,Saba,abbé
12-05-02,Thebeste, Afrique,Dioclétien et Maximien,Crispina,aucun
12-05-03,Thagara, Afrique,,Julius,martyr
12-05-04,Thagara, Afrique,,Potamia,martyr
12-05-05,Thagara, Afrique,,Crispin,martyr
12-05-06,Thagara, Afrique,,Felix,martyr
12-05-07,Thagara, Afrique,,Gratus,martyr
12-05-08,Nice,troisième siècle,Bassus,évêque
12-05-09,Pavie,304,Dalmace,évêque
12-05-10,Pentinia, Abruzzes,,Pélinus,évêque
12-05-11,,Julien l'Apostat,aucun,martyr
12-05-12,,VIe siècle,Anastase,martyr
12-05-13,Trèves,566,Nicétius,évêque
12-05-14,Polybotus, Asie,Léon l'Isaurien,Jean,évêque
12-06-00,Myre,324,Nicolas,évêque
12-06-01,Afrique,484,Denysie,aucun
12-06-02,Afrique,484,Dativa,aucun
12-06-03,Afrique,484,Léontie,aucun
12-06-04,Afrique,484,Tertius,moine
12-06-05,Afrique,484,Aémilien,médecin
12-06-06,Afrique,484,Boniface,aucun
12-06-07,Afrique,484,Majoric,aucun
12-06-08,,IVe siècle,Polychronius,prêtre
12-06-09,Grenade,1300,Pierre Paschasius,évêque
12-06-10,Rome,,Asella,vierge
12-07-00,Milan,,Ambroise,archevêque
12-07-01,Alexandrie,sous l'empereur Dèce,Agatho,soldat
12-07-02,Antioche,,Polycarpe,martyr
12-07-03,Antioche,,Théodore,martyr
12-07-04,Tebourba, en Afrique,persécution vandale sous le roi arien Hunéric,Servus,martyr
12-07-05,Chieti, dans le royaume de Naples,IXe siècle,Urbain,évêque
12-07-06,Saintes, en Gaule,vers 400,Martin,abbé
12-07-07,Meaux,657,Fara,vierge
12-08-00,Rome,empereur Numérien,Eutychian,pape
12-08-01,Alexandrie,empereur Dèce,Macaire,martyr
12-08-02,Trèves,,Euchaire,évêque
12-08-03,Chypre,,Sophronius,évêque
12-08-04,monastère de Lisieux,,Romaric,abbé
12-08-05,Constantinople,,Patapius,hermite
12-08-06,Vérone,IVe siècle,Zénon,évêque
12-09-00,Tolède,303,Léocadie,Vierge et martyre
12-09-01,Carthage,,Restitutus,évêque
12-09-02,Afrique,,Pierre,martyr
12-09-03,Afrique,,Successus,martyr
12-09-04,Afrique,,Bassian,martyr
12-09-05,Afrique,,Primitivus,martyr
12-09-06,Limoges,46,Valérie,Vierge et martyre
12-09-07,Vérone,IVe siècle,Proculus,évêque
12-09-08,Pavie,,Syrus,évêque
12-09-09,Apamée,empereur Sévère,Julien,évêque
12-09-10,Périgueux,586,Cyprien,abbé
12-09-11,Nazianze,371,Gorgone,aucun
12-09-12,Gray,1636,Pierre Fourier,chanoine
12-10-00,Rome,310-314,Melchiade,Pape
12-10-01,,303,Carpophore,prêtre
12-10-02,,303,Abondius,diacre
12-10-03,Mérida,303,Eulalie,vierge et martyre
12-10-04,Mérida,303,Julia,vierge et martyre
12-10-05,Alexandrie,,Mennas,martyr
12-10-06,Alexandrie,,Hermogène,martyr
12-10-07,Alexandrie,,Eugraphe,martyr
12-10-08,Lentini,Licinius,Mercure,soldat martyr
12-10-09,Ancyre,Julien l'Apostat,Gemellus,martyr
12-10-10,Vienne,650,Sindulph,évêque
12-10-11,Brescia,,Deusdedit,évêque
12-11-00,Rome,384,Damase,pape
12-11-01,Rome,293,Thrason,martyr
12-11-02,Rome,293,Pontian,martyr
12-11-03,Rome,293,Prétextat,martyr
12-11-04,Amiens,303,Victoricus,martyr
12-11-05,Amiens,303,Fuscian,martyr
12-11-06,Amiens,303,Gentien,hôte
12-11-07,Astrahara, près de Persépolis,342,Barsabas,abbé
12-11-08,Espagne,,Eutychius,martyr
12-11-09,Plaisance,quatrième siècle,Sabin,évêque
12-11-10,Constantinople,489,Daniel le Stylite,aucun
12-12-00,Rome,époque du bienheureux pape Xyste,Synésius,lecteur
12-12-01,Alexandrie,sous l'empereur Dèce,Épimachus,martyr
12-12-02,Alexandrie,sous l'empereur Dèce,Alexandre,martyr
12-12-03,Alexandrie,sous l'empereur Dèce,Ammonaria la Vierge,martyr
12-12-04,Alexandrie,sous l'empereur Dèce,Mercure,martyr
12-12-05,Alexandrie,sous l'empereur Dèce,Dionysie,martyr
12-12-06,Alexandrie,sous l'empereur Dèce,Ammonaria,martyr
12-12-07,,,Hermogène,martyr
12-12-08,,,Donat,martyr
12-12-09,Trèves,au quatrième siècle,Maxence,martyr
12-12-10,Trèves,au quatrième siècle,Constantin,martyr
12-12-11,Trèves,au quatrième siècle,Crescentius,martyr
12-12-12,Trèves,au quatrième siècle,Justin,martyr
12-13-00,Syracuse,303,Lucie,vierge et martyre
12-13-01,Arménie,sous l'empereur Dioclétien,Eustratius,martyr
12-13-02,Arménie,sous l'empereur Dioclétien,Auxentius,martyr
12-13-03,Arménie,sous l'empereur Dioclétien,Eugenius,martyr
12-13-04,Arménie,sous l'empereur Dioclétien,Mardarius,martyr
12-13-05,Arménie,sous l'empereur Dioclétien,Oreste,martyr
12-13-06,Sulcis,au deuxième siècle,Antiochus,martyr
12-13-07,Cambrai,669,Aubert,évêque
12-13-08,Ponthieu,669,Josse,confesseur
12-13-09,Strasbourg,au huitième siècle,Othilia,vierge
12-13-10,Moulins,1572-1641,Jeanne Françoise Fremiot de Chantal,veuve
12-14-00,Alexandrie,250,Héron,aucun
12-14-01,Alexandrie,250,Arsenius,aucun
12-14-02,Alexandrie,250,Isidore,aucun
12-14-03,Alexandrie,250,Dioscore,aucun
12-14-04,Antioche,,Drusus,aucun
12-14-05,Antioche,,Zosime,aucun
12-14-06,Antioche,,Théodore,aucun
12-14-07,,284,Juste,aucun
12-14-08,,284,Abundius,aucun
12-14-09,Reims,400,Nicaise,évêque
12-14-10,Reims,407,Eutropie,Vierge
12-14-11,Chypre,325,Spiridon,évêque
12-14-12,Bergame,,Viator,évêque
12-14-13,Pavie,,Pompée,évêque
12-14-14,Naples,596,Agnello,abbé
12-14-15,Ubeda,1591,Jean de la Croix,aucun
12-14-16,Milan,,Matronien,ermite
12-15-00,Verceil,4ème siècle,Eusèbe,évêque
12-15-01,Rome,3ème siècle,Irénée,aucun
12-15-02,Rome,3ème siècle,Antoine,aucun
12-15-03,Rome,3ème siècle,Théodore,aucun
12-15-04,Rome,3ème siècle,Saturnin,aucun
12-15-05,Rome,3ème siècle,Victor,aucun
12-15-06,Afrique,,Faustin,aucun
12-15-07,Afrique,,Lucius,aucun
12-15-08,Afrique,,Candidus,aucun
12-15-09,Afrique,,Célian,aucun
12-15-10,Afrique,,Marc,aucun
12-15-11,Afrique,,Janvier,aucun
12-15-12,Afrique,,Fortunat,aucun
