ID,Lieu,Epoque,Nom,Titre
08-30-07,Thessalonique,,Fantin,Confesseur
08-30-08,Meaux,670,Fiacre,Confesseur
08-30-09,Trevi,milieu du onzième siècle,Pierre,Confesseur
08-30-10,Bologne,1026,Bononius,Abbé
08-31-00,Lindisfarne,651,Aidan,évêque
08-31-01,Cardona,1240,Cardinal Raymond,Confesseur Cardinal
08-31-02,Trèves,358,Paulin,évêque
08-31-03,,,Robustien,martyr
08-31-04,,,Marc,martyr
08-31-05,Trasacco,,Césidius,Prêtre
08-31-06,Césarée de Cappadoce,troisième siècle,Théodote,aucun
08-31-07,Césarée de Cappadoce,troisième siècle,Rufine,aucun
08-31-08,Césarée de Cappadoce,troisième siècle,Ammie,nourrice
08-31-09,Athènes,deuxième siècle,Aristide,aucun
08-31-10,Auxerre,sixième siècle,Optat,évêque
08-31-11,Nusco,1093,Amate,évêque
08-31-12,Monte Senario,1257,Bonajuncta Manetti,Confesseur
09-01-00,,,Cardinal Raymond,cardinal
09-01-01,Narbonne,,Gilles,abbé
09-01-02,Bénévent,troisième siècle,Douze Saints Frères,martyrs
09-01-03,Palestine,,Josué,aucun
09-01-04,Palestine,,Gédéon,aucun
09-01-05,Jérusalem,,Anne,prophétesse
09-01-06,Capoue,,Prisque,martyr
09-01-07,Reims,,Xyste,évêque
09-01-08,Todi,deuxième siècle,Térentien,évêque
09-01-09,Héraclée,,Ammon,diacre
09-01-10,Héraclée,,quarante saintes Vierges,vierges
09-01-11,Espagne,,Vincent,martyr
09-01-12,Espagne,,Laetus,martyr
09-01-13,Piombino,,Régulus,martyr
09-01-14,Sens,septième siècle,Loup,évêque
09-01-15,Capoue,,Prisque,évêque
09-01-16,Aquin,sixième siècle,Constantin,évêque
09-01-17,Le Mans,cinquième siècle,Victor,évêque
09-01-18,Baden,,Vérène,vierge
09-02-00,Hongrie,,Étienne,roi
09-02-01,Rome,persécution sous l'empereur Dioclétien,Maxime,martyr
09-02-02,Pamiers,deuxième siècle,Antonin,martyr
09-02-03,,,Diomède,martyr
09-02-04,,,Julien,martyr
09-02-05,,,Philippe,martyr
09-02-06,,,Eutychie,martyr
09-02-07,,,Hésychius,martyr
09-02-08,,,Léonide,martyr
09-02-09,,,Philadelphus,martyr
09-02-10,,,Ménilippe,martyr
09-02-11,,,Pantagapa,martyr
09-02-12,Nicomédie,persécution sous l'empereur Dioclétien,Zénon,martyr
09-02-13,Nicomédie,persécution sous l'empereur Dioclétien,Concordius,martyr
09-02-14,Nicomédie,persécution sous l'empereur Dioclétien,Théodore,martyr
09-02-15,Syracuse,,Évode,martyr
09-02-16,Syracuse,,Hermogène,martyr
09-02-17,Syracuse,,Calliste,martyr
09-02-18,Lyon,quatrième siècle,Juste,Confesseur
09-02-19,Lyon,cinquième siècle,Elpidius,Confesseur
09-02-20,Marche d'Ancône,cinquième siècle,Elpidius,Abbé
09-02-21,Mont Soracte,,Nonnose,Abbé
09-03-00,Rome,Hadrien,Sérapie,Vierge
09-03-01,Corinthe,,Phoebé,Vierge
09-03-02,Aquilée,Néron,Euphémie,Vierge
09-03-03,Aquilée,Néron,Dorothée,Vierge
09-03-04,Aquilée,Néron,Thècle,Vierge
09-03-05,Aquilée,Néron,Érasme,Martyr
09-03-06,Capoue,Dioclétien,Aristée,évêque
09-03-07,Capoue,Dioclétien,Antoine,aucun
09-03-08,Nicomédie,Dioclétien,Basilisse,Vierge
09-03-09,,,Zénon,martyr
09-03-10,,,Chariton,martyr
09-03-11,Cordoue,Dioclétien,Sandal,martyr
09-03-12,Cordoue,septième siècle,Aigulphe,abbé
09-03-13,,septième siècle,moines ses compagnons,moines
09-03-14,Toul,quatrième siècle,Mansuet,évêque
09-03-15,Milan,sixième siècle,Auxan,évêque
09-03-16,,fin du sixième siècle,Stylite Siméon le Jeune,Stylite
09-03-17,Rome,,Grégoire le Grand,Souverain Pontife
09-04-00,mont Nébo,,Moïse,Législateur et Prophète
09-04-01,Ancyre,,Rufin,martyr
09-04-02,Ancyre,,Silvain,martyr
09-04-03,Ancyre,,Vitalicus,martyr
09-04-04,Châlons,Antonin,Marcel,martyr
09-04-05,,,Magnus,martyr
09-04-06,,,Castus,martyr
09-04-07,,,Maximus,martyr
09-04-08,Trèves,troisième siècle,Marcel,évêque
09-04-09,Trèves,Hadrien,Thamel,aucun
09-04-10,,Maximien,Théodore,martyr
09-04-11,,Maximien,Océan,martyr
09-04-12,,Maximien,Ammian,martyr
09-04-13,,Maximien,Julien,martyr
09-04-14,Rimini,quatrième siècle,Marin,Diacre
09-04-15,Palerme,1160,Rosalie,Vierge
09-04-16,Naples,,Candide,aucun
09-04-17,Naples,sixième siècle,Candide la Jeune,aucun
09-04-18,Viterbe,1252,Rose,Vierge
09-05-00,Venise,,Laurent Justinien,patriarche
09-05-01,Rome,Nerva-Trajan,Victorin,évêque
09-05-02,Porto,deuxième siècle,Herculan,martyr
09-05-03,Capoue,,Quintius,martyr
09-05-04,Capoue,,Arcontius,martyr
09-05-05,Capoue,,Donat,martyr
09-05-06,,Trajan,Romulus,préfet
09-05-07,Mélitène,Dioclétien,Eudoxius,soldat
09-05-08,Mélitène,Dioclétien,Zénon,soldat
09-05-09,Mélitène,Dioclétien,Macaire,soldat
09-05-10,Constantinople,Valens,Urbain,martyr
09-05-11,Constantinople,Valens,Théodore,martyr
09-05-12,Constantinople,Valens,Ménédème,martyr
09-05-13,monastère de Sithiu,huitième siècle,Bertin,abbé
09-05-14,Tolède,,Obdulia,Vierge
09-06-00,,,Prophète Zacharie,Prophète
09-06-01,Dardanelles,,saint Onésiphore,disciple des Apôtres
09-06-02,Alexandrie,empereur Dèce,prêtre Fauste,prêtre
09-06-03,Alexandrie,empereur Dèce,Macaire,aucun
09-06-04,Cappadoce,,diacre Cottide,diacre
09-06-05,Cappadoce,,Eugène,aucun
09-06-06,Afrique,Vandales,Donatien,évêque
09-06-07,Afrique,Vandales,Prassidius,évêque
09-06-08,Afrique,Vandales,Mansuetus,évêque
09-06-09,Afrique,Vandales,German,évêque
09-06-10,Afrique,Vandales,Fusculus,évêque
09-06-11,Afrique,Vandales,Laetus,évêque
09-06-12,Vérone,cinquième siècle,Pétronius,évêque
09-06-13,Rome,,Éleuthère,abbé
09-07-00,Nicomédie,,Jean,martyr
09-07-01,Césarée, en Cappadoce,sous l'empereur Hadrien,Eupsychius,martyr
09-07-02,Soli, en Cilicie,sous l'empereur Maximien,Sozon,martyr
09-07-03,Aquilée,sous l'empereur Dioclétien,Anastase,martyr
09-07-04,région d'Autun,,Régine,Vierge et martyre
09-07-05,Troyes,,Némorius,diacre
09-07-06,Orléans,,Évortius,évêque
09-07-07,Gaule,,Augustal,évêque confesseur
09-07-08,Capoue,,Pamphile,évêque
09-07-09,région de Paris,sixième siècle,Clodoald,prêtre et confesseur
09-08-00,Nicomédie,Dioclétien et Maximien,Adrien,martyr
09-08-01,Alexandrie,,Ammon,martyr
09-08-02,Alexandrie,,Théophile,martyr
09-08-03,Alexandrie,,Neotérius,martyr
09-08-04,Antioche,,Timothée,martyr
09-08-05,Antioche,,Fauste,martyr
09-08-06,Gaza,Julien l'Apostat,Eusèbe,martyr
09-08-07,Gaza,Julien l'Apostat,Nestabus,martyr
09-08-08,Gaza,Julien l'Apostat,Zénon,martyr
09-08-09,Gaza,Julien l'Apostat,Nestor,martyr
09-08-10,Valence,,Thomas de Villeneuve,archevêque
09-08-11,Freisingen,,Corbinien,évêque
09-09-00,Nicomédie,,Dorothée,martyr
09-09-01,Nicomédie,,Gorgonius,martyr
09-09-02,région des Sabins,,Hyacinthe,martyr
09-09-03,région des Sabins,,Alexandre,martyr
09-09-04,région des Sabins,,Tiburce,martyr
09-09-05,Sébaste,sous l'empereur Licinius,Sévérian,soldat
09-09-06,,,Straton,martyr
09-09-07,,,Rufin,martyr
09-09-08,,,Rufinien,martyr
09-09-09,Rome,701,Serge I,Pape
09-09-10,région de Thérouanne,VIIe siècle,Omer,évêque
09-09-11,Irlande,VIe siècle,Ciaran,Abbé
09-09-12,Carthagène,1654,Pierre Claver,Confesseur
09-10-00,Tolentino,,Nicolas,Confesseur
09-10-01,Afrique,,Némésien, Félix, Lucius, Félix, Litteus, Polyan, Victor, Jader,évêques
09-10-02,Chalcédoine,,Sosthène, Victor,martyrs
09-10-03,Bithynie,,Ménodore, Métrodore, Nymphodore,vierges
09-10-04,,,Appelius, Luc, Clément,martyrs
09-10-05,Liège,VIIe siècle,Théodard,évêque
09-10-06,Rome,Ve siècle,Hilaire,Pape
09-10-07,Compostelle,,Pierre,évêque
09-10-08,Albi,VIe siècle,Agapet,évêque
09-10-09,Constantinople,Ve siècle,Pulchérie,impératrice
09-11-00,Rome,,Protus,martyr
09-11-01,Rome,,Hyacinthe,martyr
09-11-02,Laodicée,,Diodore,martyr
09-11-03,Laodicée,,Diomède,martyr
09-11-04,Laodicée,,Didyme,martyr
09-11-05,León,milieu du VIe siècle,Vincent,abbé
09-11-06,Égypte,,Paphnutius,évêque
09-11-07,Lyon,fin du Ve siècle,Patiente,évêque
