ID,Lieu,Epoque,Nom,Titre
03-17-07,Nivelles,en l'an 659,Gertrude,vierge
03-18-00,Jérusalem,386,Cyrille,évêque
03-18-01,Césarée,Dèce,Alexandre,évêque
03-18-02,Augsbourg,Dioclétien,Narcisse,évêque
03-18-03,Gérone,Dioclétien,Narcisse,aucun
03-18-04,Augsbourg,Dioclétien,Félix,diacre
03-18-05,Nicomédie,,dix mille saints martyrs,martyr
03-18-06,,quatrième siècle,Trophime,martyr
03-18-07,,quatrième siècle,Eucarpe,martyr
03-18-08,Angleterre,962-978,Édouard II,roi
03-18-09,Lucques,sixième siècle,Finnan,évêque
03-18-10,Mantoue,1086,Anselme,évêque
03-19-00,Judée,,Saint Joseph,époux de la très Sainte Vierge Marie
03-19-01,Sorrente,,Quintus,aucun
03-19-02,Sorrente,,Quintilla,aucun
03-19-03,Sorrente,,Quartilla,aucun
03-19-04,Sorrente,,Marc,aucun
03-19-05,Nicomédie,sous l'empereur Dioclétien,Pancharius,aucun
03-19-06,,,Apollonius,Évêque
03-19-07,,,Léonce,Évêque
03-19-08,Gand,en l'an 666,Landoald,Prêtre
03-19-09,Gand,en l'an 666,Amantius,Diacre
03-19-10,Pinna,au sixième siècle,Jean,aucun
03-20-00,Angleterre,687,Cuthbert,évêque
03-20-01,Judée,,Joachim,aucun
03-20-02,Asie,,Archippe,évêque
03-20-03,Syrie,,Paul,martyr
03-20-04,Syrie,,Cyrille,martyr
03-20-05,Syrie,,Eugène,martyr
03-20-06,Syrie,,Photine,martyr
03-20-07,Syrie,,Joseph,martyr
03-20-08,Syrie,,Victor,martyr
03-20-09,Syrie,,Sébastien,martyr
03-20-10,Syrie,,Anatole,martyr
03-20-11,Syrie,,Photius,martyr
03-20-12,Syrie,,Photis,martyr
03-20-13,Syrie,,Parascève,martyr
03-20-14,Syrie,,Cyriaque,martyr
03-20-15,Amisos,300,Alexandra,femme
03-20-16,Amisos,300,Claudia,femme
03-20-17,Amisos,300,Euphrasie,femme
03-20-18,Amisos,300,Matrone,femme
03-20-19,Amisos,300,Julienne,femme
03-20-20,Amisos,300,Euphémie,femme
03-20-21,Amisos,300,Théodosie,femme
03-20-22,Amisos,300,Derphuta,femme
03-20-23,Amisos,300,sa sœur,femme
03-20-24,Apollonia,VIIIe siècle,Nicétas,évêque
03-20-25,Fontenelle,720,Wolfran,évêque
03-20-26,Sienne,1286,Ambroise,aucun
03-21-00,Monte Cassino,543,Benoît,abbé
03-21-01,Alexandrie,sous l'empereur Constantin,martyrs,martyrs
03-21-02,,fin du quatrième siècle,Philemon et Domnin,martyrs
03-21-03,Catane,,Birille,évêque
03-21-04,Alexandrie,,Sérapion,évêque
03-21-05,région de Lyon,480,Lupicin,abbé
03-22-00,Jérusalem,,Cyril,évêque
03-22-01,Narbonne,,Paul,évêque
03-22-02,Terracina,,Épaphrodite,évêque
