ID,Lieu,Epoque,Nom,Titre
05-10-03,pays d'Uz,,Job,prophète
05-10-04,Rome,Alexandre [Sévère],Calépodius,prêtre
05-10-05,Rome,,Palmatius,consul
05-10-06,Rome,,Simplicius,sénateur
05-10-07,Rome,,Félix,aucun
05-10-08,Rome,,Blanda,aucun
05-10-09,Rome,,Quartus,martyr
05-10-10,Rome,,Quintus,martyr
05-10-11,Lentini, Sicile,troisième siècle,Alphius,martyr
05-10-12,Lentini, Sicile,troisième siècle,Philadelphus,martyr
05-10-13,Lentini, Sicile,troisième siècle,Cyrinus,martyr
05-10-14,Smyrne,,Dioscorède,martyr
05-10-15,Bologne,1443,Nicolas Albergati,évêque
05-10-16,Tarente,fin du septième siècle,Catald,évêque
05-10-17,Milan,Néron,Nazaire,martyr
05-10-18,Milan,Néron,Celse,martyr
05-10-19,Madrid,1175,Isidore le laboureur,aucun
05-11-00,Rome,,Pie V,pape
05-11-01,Rome,Dioclétien,Anthime,prêtre
05-11-02,,Néron,Évellius,martyr
05-11-03,Rome,Dioclétien,Maxime,martyr
05-11-04,Rome,Dioclétien,Bassus,martyr
05-11-05,Rome,Dioclétien,Fabius,martyr
05-11-06,Camerino,Dèce,Anastase,martyr
05-11-07,Osimo,Dioclétien,Sisinnius,diacre
05-11-08,Osimo,Dioclétien,Dioclétius,martyr
05-11-09,Osimo,Dioclétien,Florence,martyr
05-11-10,Varennes,huitième siècle,Gangulph,martyr
05-11-11,Vienne,fin du cinquième siècle,Mamert,évêque
05-11-12,Sauvigny,994,Majolus,abbé
05-11-13,San Severino,,Illuminatus,Confesseur
05-11-14,Grotaglia,1716,François di Girolamo,Confesseur
05-12-00,Rome,,Nérée,martyr
05-12-01,Rome,,Achillée,martyr
05-12-02,Rome,persécution sous Dioclétien,Pancrace,martyr
05-12-03,Rome,304,Denis,aucun
05-12-04,Sicile,,Philippe Argyrion,aucun
05-12-05,Salamine, à Chypre,403,Épiphane,évêque
05-12-06,Constantinople,huitième siècle,Germain,évêque
05-12-07,Trèves,640,Modwald,évêque
05-12-08,Saint-Domingue de la Calzada,début du douzième siècle,Dominique,Confesseur
05-13-00,,,Walburge,Vierge
05-13-01,Rome,l'empereur Phocas,Marie,Vierge
05-13-02,Constantinople,l'empereur Dioclétien,Mucius,prêtre
05-13-03,Héraclée,l'empereur Antonin,Glyceria,martyre
05-13-04,Alexandrie,en 372,saints martyrs,martyrs
05-13-05,Utrecht,,Servais,évêque
05-13-06,Palestine,en 558,Jean,aucun
05-13-07,Valladolid,en 1456,Pierre Régalati,Confesseur
05-14-00,Tarse, en Cilicie,sous Dioclétien et Maximien,Boniface,martyr
05-14-01,Cimiez, près de Nice, en Gaule,sous les empereurs Valérien et Gallien,Pontius,martyr
05-14-02,Syrie,sous l'empereur Antonin,Victor,martyr
05-14-03,Syrie,sous l'empereur Antonin,Corne,martyr
05-14-04,Sardaigne,au deuxième siècle,Justa,martyr
05-14-05,Sardaigne,au deuxième siècle,Justina,martyr
05-14-06,Sardaigne,au deuxième siècle,Henedina,martyr
05-14-07,Rome,en 824,Pascal Ier,pape
05-14-08,Ferentino, en Toscane,au sixième siècle,Boniface,évêque
05-14-09,Naples, en Campanie,au sixième siècle,Pomponius,évêque
05-14-10,Égypte,en 348,Pacôme,abbé
