ID,Lieu,Epoque,Nom,Titre
05-18-01,Égypte,,Dioscore,lecteur
05-18-02,Spolète,empereur Maximien,Félix,évêque
05-18-03,Égypte,empereur Constantin,Potamion,évêque
05-18-04,Ancyre,,Théodote,martyr
05-18-05,Ancyre,,Thécuse,vierge
05-18-06,Ancyre,,Alexandra,vierge
05-18-07,Ancyre,,Claudia,vierge
05-18-08,Ancyre,,Faina,vierge
05-18-09,Ancyre,,Euphrasie,vierge
05-18-10,Ancyre,,Matrone,vierge
05-18-11,Ancyre,,Julitte,vierge
05-18-12,Uppsala,1161,Éric,roi
05-18-13,Rome,1587,Félix de Cantalice,confesseur
05-19-00,Cantorbéry,,Dunstan,archevêque
05-19-01,,,Pierre Morone,ermite
05-19-02,Rome,,Pudentienne,vierge
05-19-03,Rome,,Pudens,sénateur
05-19-04,Rome,,Calocère,eunuque
05-19-05,Rome,,Parthénios,eunuque
05-19-06,Nicomédie,sous l'empereur Dioclétien,Philotère,martyr
05-19-07,,sous Maximien,Cyriaque,vierge martyre
05-19-08,Bretagne,en 1303,Yves,prêtre
05-20-00,Aquila,,Bernardin de Sienne,Frères Mineurs
05-20-01,Rome,160 apr. J.-C.,Basille,Vierge
05-20-02,Nîmes,,Baudelius,martyr
05-20-03,Édesse,,Thalalée, Astérius, Alexandre,martyrs
05-20-04,Thèbes,,Aquila,martyr
05-20-05,Bourges,septième siècle,Austregisile,Confesseur
05-20-06,Brescia,début du septième siècle,Anastase,Évêque
05-20-07,Pavie,huitième siècle,Théodore,Évêque
05-20-08,Rome,,Plautilla,aucun
05-21-00,,,Pierre Morone,Souverain Pontife
05-21-01,Maroc,,Timothée,diacre
05-21-02,Maroc,,Polius,diacre
05-21-03,Maroc,,Eutychius,diacre
05-21-04,Césarée en Cappadoce,,Polyeucte,martyr
05-21-05,Césarée en Cappadoce,,Victorius,martyr
05-21-06,Césarée en Cappadoce,,Donat,martyr
05-21-07,Cordoue,empereur Dèce,Secondin,martyr
05-21-08,Nicomédie,empereur Dioclétien,Synésius,martyr
05-21-09,Nicomédie,empereur Dioclétien,Théopompe,martyr
05-21-10,Césarée de Philippe,empereur Dioclétien,Nicostrate,martyr
05-21-11,Césarée de Philippe,empereur Dioclétien,Antiochus,martyr
05-21-12,Pampelune,,Valens,Évêque
05-21-13,Alexandrie,empereur Constantin,Secondin,martyr
05-21-14,Alexandrie,empereur Constantin,Ammonius,Évêque
05-21-15,Alexandrie,empereur Constantin,Muus,Évêque
05-21-16,Alexandrie,empereur Constantin,Gaius,Évêque
05-21-17,Alexandrie,empereur Constantin,Philon,Évêque
05-21-18,Alexandrie,empereur Constantin,Heres,Évêque
05-21-19,Alexandrie,empereur Constantin,Pliny,Évêque
05-21-20,Alexandrie,empereur Constantin,Psinosiris,Évêque
05-21-21,Alexandrie,empereur Constantin,Palémon,Évêque
05-21-22,Alexandrie,empereur Constantin,Agathon,Évêque
05-21-23,Alexandrie,empereur Constantin,Anagamphon,Évêque
05-21-24,Alexandrie,empereur Constantin,Marc,Évêque
05-21-25,Alexandrie,empereur Constantin,Ammonius,Évêque
05-21-26,Alexandrie,empereur Constantin,Marc,Évêque
05-21-27,Alexandrie,empereur Constantin,Draconitus,Évêque
05-21-28,Alexandrie,empereur Constantin,Adelphius,Évêque
05-21-29,Alexandrie,empereur Constantin,Athénodore,Évêque
05-21-30,Alexandrie,empereur Constantin,Hierax,Prêtre
05-21-31,Alexandrie,empereur Constantin,Dioscore,Prêtre
05-21-32,Nice en Gaule,sixième siècle,Hospice,Confesseur
05-22-00,Gubbio,,Ubald,Évêque
05-22-01,Rome,,Faustin,martyr
05-22-02,Rome,,Timothée,martyr
05-22-03,Rome,,Vénuste,martyr
05-22-04,Afrique,début du troisième siècle,Castus,martyr
05-22-05,Afrique,début du troisième siècle,Émilien,martyr
05-22-06,Corse,cinquième siècle,Julia,Vierge martyre
05-22-07,Comana, en Pont,,Basile,martyr
05-22-08,Espagne,,Quiteria,Vierge martyre
05-22-09,Ravenne,,Marcien,Confesseur
05-22-10,région d'Auxerre,,Roman,Abbé
05-22-11,Aquino,douzième siècle,Foulque,Confesseur
05-22-12,Pistoia, en Toscane,douzième siècle,Attho,moine
05-22-13,Auxerre,cinquième siècle,Hélène,Vierge
05-22-14,Cassia, en Ombrie,1456,Rita,veuve
05-23-00,Rome,,Jean de Rossi,Confesseur
05-23-01,Langres,troisième siècle,Désiré,Évêque
05-23-02,Espagne,,Épitace,Évêque
05-23-03,Espagne,,Basile,aucun
05-23-04,Afrique,,Quintien,martyr
05-23-05,Afrique,,Lucius,martyr
05-23-06,Afrique,,Julien,martyr
05-23-07,Cappadoce,persécution sous Maximien Galère,aucun,martyr
05-23-08,Mésopotamie,persécution sous Maximien Galère,aucun,martyr
05-23-09,région de Lyon,,Désiré,Évêque
05-23-10,Synnada,neuvième siècle,Michel,Évêque
05-23-11,Forlì,,Mercure,Évêque
05-23-12,Naples,troisième siècle,Euphèbe,Évêque
05-23-13,Nursie,,Eutychius,moine
05-23-14,Nursie,,Florence,moine
05-24-00,Antioche,,Ménahem,prophète
05-24-01,Antioche,,Jeanne,aucun
05-24-02,Porto,,Vincent,martyr
05-24-03,Brescia,Hadrien,Afra,martyre
05-24-04,Nantes,Dioclétien,Donatien,martyr
05-24-05,Nantes,Dioclétien,Rogatien,martyr
05-24-06,Istrie,troisième siècle,Zoellus,martyr
05-24-07,Istrie,troisième siècle,Servilius,martyr
05-24-08,Istrie,troisième siècle,Félix,martyr
05-24-09,Istrie,troisième siècle,Silvain,martyr
05-24-10,Istrie,troisième siècle,Diode,martyr
05-24-11,Égypte,Antonin,Miletius,martyr
05-24-12,Égypte,Antonin,Suzanne,martyre
05-24-13,Égypte,Antonin,Marcienne,martyre
05-24-14,Égypte,Antonin,Palladie,martyre
05-24-15,Milan,,Robustian,martyr
05-24-16,Maroc,1636,Jean de Prado,bienheureux
05-24-17,Lérins,cinquième siècle,Vincent,Prêtre
05-24-18,Bologne,Grégoire IX,Dominique,Confesseur
05-25-00,Sherborne,Angleterre,Aldhelm,Évêque
05-25-01,Salerne,,Grégoire VII,Pape
05-25-02,Florence,,Marie Madeleine de Pazzi,Vierge
05-25-03,Rome,sous l'empereur Alexandre Sévère,Urbain Ier,Pape
05-25-04,Dorostorum,Bulgarie,Pasicrate,martyr
05-25-05,Dorostorum,Bulgarie,Valention,martyr
05-25-06,Milan,par l'empereur arien Constantin,Denis,Évêque
05-25-07,Rome,,Boniface IV,Pape
05-25-08,Florence,cinquième siècle,Zenobius,Évêque
05-25-09,Troyes,sixième siècle,Léon,Confesseur
05-25-10,Assise,à l'époque du Pape Grégoire IX,François,Confesseur
05-25-11,Veroli,Latium,Marie, mère de Jacques,sainte
05-26-00,Rome,,Philippe Néri,fondateur
05-26-01,Rome,,Éleuthère,Pape et martyr
05-26-02,Angleterre,,Augustin,archevêque
05-26-03,Rome,sous l'empereur Antonin le Pieux,Simitrius,Prêtre
05-26-04,Athènes,sous Hadrien,Quadratus,disciple
05-26-05,Vienne,sous Trajan,Zacharie,Évêque
05-26-06,Afrique,,Quadratus,martyr
05-26-07,Todi,sous l'empereur Dioclétien,Félicissime,martyr
05-26-08,Todi,sous l'empereur Dioclétien,Héraclius,martyr
05-26-09,Todi,sous l'empereur Dioclétien,Paulin,martyr
05-26-10,Auxerre,au deuxième siècle,Priscus,aucun
05-27-00,,,Bède le Vénérable,Confesseur et Docteur de l'Église
05-27-01,Ravenne,,Jean Ier,Pape
05-27-02,Dorostorum,époque de l'empereur Alexandre Sévère,Jules,soldat
05-27-03,Sora,sous l'empereur Aurélien,Restituta,Vierge et martyre
05-27-04,Thelus,septième siècle,Ranulphe,martyr
05-27-05,Orange,premier siècle,Eutrope,Évêque
05-28-00,Sardaigne,,Émilien,martyr
05-28-01,Sardaigne,,Félix,martyr
05-28-02,Sardaigne,,Priam,martyr
05-28-03,Sardaigne,,Lucien,martyr
05-28-04,Chartres,,Caraunus,martyr
05-28-05,Corinthe,,Helconide,martyr
05-28-06,Corinthe,,Crescens,martyr
05-28-07,Corinthe,,Dioscorides,martyr
05-28-08,Corinthe,,Paul,martyr
05-28-09,Corinthe,,Helladius,martyr
05-28-10,Tekoa,empereur Théodose le Jeune,moines,martyrs moines
05-28-11,Paris,sixième siècle,Germain,Confesseur
05-28-12,Milan,cinquième siècle,Sénateur,Évêque
05-28-13,Urgell,sixième siècle,Juste,Évêque
05-28-14,Florence,1002,Podius,Confesseur
05-29-00,Rome,,Éleuthère,Pape
05-29-01,Grande-Bretagne,,Dyfan,aucun
05-29-02,Grande-Bretagne,,Ffagan,aucun
05-29-03,Rome,,Restitut,martyr
05-29-04,Iconium,sous l'empereur Aurélien,Conon,martyr
05-29-05,Iconium,sous l'empereur Aurélien,fils de Conon,martyr
05-29-06,Val-d'Anagne,sous l'empereur Honorius,Sisinius,martyr
05-29-07,Val-d'Anagne,sous l'empereur Honorius,Martyrius,martyr
05-29-08,Val-d'Anagne,sous l'empereur Honorius,Alexandre,martyr
05-29-09,Césarée de Philippe,sous Dioclétien,Théodosie,martyr
05-29-10,Césarée de Philippe,sous Dioclétien,douze autres nobles matrones,martyr
05-29-11,Ombrie,,mille cinq cent vingt-cinq saints martyrs,martyr
05-29-12,Trèves,,Maximin,Confesseur
05-29-13,Vérone,quatrième siècle,Maxime,Évêque
05-29-14,Arci,,Éleuthère,Confesseur
05-30-00,Prague, en Bohême,,Jean de Népomuc,chanoine
05-30-01,Rome, sur la Voie Aurélienne,sous l'empereur Aurélien,Pape Félix,Pape
05-30-02,Torre, en Sardaigne,sous l'empereur Hadrien,Gabin,martyr
05-30-03,Torre, en Sardaigne,sous l'empereur Hadrien,Crispule,martyr
05-30-04,Antioche,au quatrième siècle,Sycuse,martyr
05-30-05,Antioche,au quatrième siècle,Palatin,martyr
05-30-06,Ravenne,au cinquième siècle,Exupérant,Évêque
05-30-07,Pavie,au septième siècle,Anastase,Évêque
05-30-08,Césarée, en Cappadoce,À l'époque de l'empereur Galère Maximien,Basile,aucun
05-30-09,Césarée, en Cappadoce,À l'époque de l'empereur Galère Maximien,Emmélie,aucun
05-30-10,Séville, en Espagne,en l'an 1252,Ferdinand III,Roi
05-31-00,Brescia,,Angèle Mérici,Vierge
05-31-01,Rome,,Pétronille,Vierge
05-31-02,Aquilée,269 à 274,Cantius,martyr
05-31-03,Aquilée,269 à 274,Cantien,martyr
05-31-04,Aquilée,269 à 274,Cantianille,martyr
05-31-05,Aquilée,269 à 274,Protus,précepteur
05-31-06,Torre, en Sardaigne,Hadrien,Crescentian,martyr
05-31-07,Comana, en Pont,Antonin,Hermias,soldat
05-31-08,Vérone,sixième siècle,Lupicin,Évêque
05-31-09,Rome,,Pascase,Diacre
06-01-00,Rome,,Juventius,martyr
06-01-01,Césarée, en Palestine,308,Pamphile,martyr
06-01-02,Autun,273,Révérian,Évêque
06-01-03,Autun,273,Paul,Prêtre
06-01-04,Cappadoce,,Thespesius,martyr
06-01-05,Égypte,,Ischyrion,sergent
06-01-06,Égypte,,Firmus,martyr
06-01-07,Pérouse,,Felin,soldat
06-01-08,Pérouse,,Gratien,soldat
06-01-09,Bologne,,Proculus,martyr
06-01-10,Amelia,,Second,martyr
06-01-11,Città di Castello, en Ombrie,,Crescentien,soldat
06-01-12,Ombrie,400,Fortunat,Prêtre
06-01-13,Monastère de Lérins,430,Caprasius,Abbé
06-01-14,Trèves,1035,Simeon,moine
06-01-15,Monastère d'Ogna, Burgos, en Espagne,1037,Enecon,Abbé
06-02-00,Rome,Dioclétien,Marcellin,prêtre
06-02-01,Rome,Dioclétien,Pierre,Exorciste
06-02-02,Campanie,Dioclétien,Érasme,Patriarche
06-02-03,Formi,Maximien,Érasme,aucun
06-02-04,Lyon,Marc Aurèle Antonin et Lucius Vérus,Photin,Évêque
06-02-05,Lyon,Marc Aurèle Antonin et Lucius Vérus,Sanctus,Diacre
06-02-06,Lyon,Marc Aurèle Antonin et Lucius Vérus,Vétius,aucun
06-02-07,Lyon,Marc Aurèle Antonin et Lucius Vérus,Épagathe,aucun
06-02-08,Lyon,Marc Aurèle Antonin et Lucius Vérus,Maturus,aucun
06-02-09,Lyon,Marc Aurèle Antonin et Lucius Vérus,Ponticus,aucun
06-02-10,Lyon,Marc Aurèle Antonin et Lucius Vérus,Biblides,aucun
06-02-11,Lyon,Marc Aurèle Antonin et Lucius Vérus,Attalus,aucun
06-02-12,Lyon,Marc Aurèle Antonin et Lucius Vérus,Alexandre,aucun
06-02-13,Lyon,Marc Aurèle Antonin et Lucius Vérus,Blandine,aucun
06-02-14,Rome,657,Eugène I,Pape
06-02-15,Trani,1094,Nicolas Pèlerin,Confesseur
06-03-00,Arezzo,,Pergentinus,martyr
06-03-01,Arezzo,,Laurentinus,martyr
06-03-02,Constantinople,,Lucillian,martyr
06-03-03,Constantinople,,Claude,martyr
06-03-04,Constantinople,,Hypatius,martyr
06-03-05,Constantinople,,Paul,martyr
06-03-06,Constantinople,,Denis,martyr
06-03-07,Constantinople,,Paula,martyre
06-03-08,Cordoue,851,Isaac,moine
06-03-09,Carthage,,Cécilius,prêtre
06-03-10,Orléans,565,Liphard,prêtre
06-03-11,Lucques,1051,Davin,confesseur
06-03-12,Paris,,Clotilde,reine
06-03-13,Anagni,,Oliva,vierge
06-04-00,Agnone,,François,Confesseur
06-04-01,Rome,,Arétius,martyr
06-04-02,Rome,,Dacian,martyr
06-04-03,Sisseg,304,Quirinus,Évêque
06-04-04,Brescia,Néron,Clateus,Évêque
06-04-05,Hongrie,,Rutilus,martyr
06-04-06,Arras,,Saturnine,Vierge
06-04-07,Tivoli,,Quirinus,martyr
06-04-08,Constantinople,quatrième siècle,Métrophane,Archevêque
06-04-09,Milevitanus,,Optat,Évêque
06-04-10,Vérone,,Alexandre,Évêque
