ID,Lieu,Epoque,Nom,Titre
11-01-09,Tarse,sous l'empereur Maximien,Cyrénie,sainte
11-01-10,Tarse,sous l'empereur Maximien,Julienne,sainte
11-01-11,Clermont, en Auvergne,,Austremoine,évêque
11-01-12,Paris,au cinquième siècle,Marcellus,Évêque
11-01-13,Bayeux,à l'époque de Childebert, roi des Francs,Vigor,Évêque
11-01-14,Tivoli,,Séverin,Moine
11-01-15,Gâtinais,au quatrième siècle,Maturin,Confesseur
11-02-00,Poitiers,persécution sous l'empereur Dioclétien,Saint Victorin,Évêque
11-02-01,Trieste,persécution sous le président Manatius,bienheureux Juste,aucun
11-02-02,Sébaste,sous l'empereur Licinius,saints martyrs Carterius, Styriacus, Tobie, Eudoxius, Agapius et leurs compagnons,martyrs
11-02-03,Perse,,saints martyrs Acindynus, Pégase, Aphthonius, Elpidephorus et Anempodistus, avec beaucoup d'autres compagnons,martyrs
11-02-04,Afrique,,saints martyrs Publius, Victor, Hermès et Papias,martyrs
11-02-05,Tarse, en Cilicie,sous l'empereur Julien l'Apostat,sainte Vierge et martyre Eustochium,Vierge et martyre
11-02-06,Laodicée, en Syrie,en l'an 334,saint Théodote,Évêque
11-02-07,Vienne,au septième siècle,saint Georges,Évêque
11-02-08,monastère de Saint-Moritz, en Suisse,au sixième siècle,saint Abbé Ambroise,Abbé
11-02-09,Cyrus, en Syrie,quatrième siècle,saint Marcien,Confesseur
11-03-00,Angleterre,,Winefrid,Vierge et martyre
11-03-01,,,Quartus,aucun
11-03-02,Césarée, en Cappadoce,sous l'empereur Dèce,Germain,martyr
11-03-03,Césarée, en Cappadoce,sous l'empereur Dèce,Théophile,martyr
11-03-04,Césarée, en Cappadoce,sous l'empereur Dèce,Césaire,martyr
11-03-05,Césarée, en Cappadoce,sous l'empereur Dèce,Vital,martyr
11-03-06,Saragosse,sous Dacian, président de l'Espagne, (en l'an 304),innombrables saints martyrs,martyrs
11-03-07,Viterbo,sous l'empereur Maximien,Valentin,Prêtre
11-03-08,Viterbo,sous l'empereur Maximien,Hilaire,Diacre
11-03-09,monastère de Clairvaux,(en l'an 1148),Maleachlan,Archevêque
11-03-10,,(en l'an 727),Hubert,Évêque
11-03-11,Vienne,(au sixième siècle),Domnus,Évêque
11-03-12,,(en l'an 755),Pirmin,Évêque
11-03-13,Urgel, en Espagne,,Hermengaud,Évêque
11-03-14,Rome,,Sylvia,aucun
11-04-00,Milan,1584,Charles Borromée,Cardinal Archevêque
11-04-01,Bologne,304,Vitalis,aucun
11-04-02,Bologne,304,Agricola,aucun
11-04-03,,,Philologue,aucun
11-04-04,,,Patrobe,aucun
11-04-05,Autun,,Proculus,aucun
11-04-06,Vexin,,Claro,prêtre
11-04-07,Éphèse,sous l'empereur Aurélien,Porphyre,aucun
11-04-08,Myre,sous le président Libanius,Nicandre,évêque
11-04-09,Myre,sous le président Libanius,Hermas,prêtre
11-04-10,Alexandrie,début du quatrième siècle,Pierius,prêtre
11-04-11,Rodez,440,Amantius,évêque
11-04-12,Bithynie,846,Joannicius,abbé
11-04-13,Albe-Royale,1031,Emeric,Confesseur
11-04-14,monastère de Cerfroi, dans le pays de Meaux,1212,Félix de Valois,aucun
11-04-15,Trèves,780,Modeste,Vierge
11-05-00,Terracina,,Félix,prêtre
11-05-01,Terracina,,Eusèbe,moine
11-05-02,Émèse,,Galaton,aucun
11-05-03,Émèse,,Épistémie,aucun
11-05-04,,sous l'empereur Maximin,Domnin,aucun
11-05-05,,sous l'empereur Maximin,Théotime,aucun
11-05-06,,sous l'empereur Maximin,Philothée,aucun
11-05-07,,sous l'empereur Maximin,Silvain,aucun
11-05-08,Milan,en l'an 529,Magnes,évêque
11-05-09,Brescia,,Dominateur,évêque
11-05-10,Trèves,vers l'an 500,Fibitius,évêque
11-05-11,Orléans,en l'an 534,Laetus,prêtre
11-06-00,Thinissa,quatrième siècle,Félix,martyr
11-06-01,Antioche,,dix saints martyrs,martyrs
11-06-02,Barcelone,,Sévère,évêque
11-06-03,Phrygie,,Atticus,aucun
11-06-04,Bergues,avant le milieu du huitième siècle,Winoc,abbé
11-06-05,Fondi,sixième siècle,Félix,moine
11-06-06,Limoges,sixième siècle,Léonard,confesseur
11-07-00,Padoue,,Prosdocime,évêque
11-07-01,Pérouse,547,Herculan,évêque
11-07-02,Albi,,Amaranthe,aucun
11-07-03,Melitène,Dioclétien,Hiéro,martyr
11-07-04,Melitène,Dioclétien,Nicandre,martyr
11-07-05,Melitène,Dioclétien,Hésychius,martyr
11-07-06,Amphipolis,,Auctus,martyr
11-07-07,Amphipolis,,Taurion,martyr
11-07-08,Amphipolis,,Thessalonique,martyr
11-07-09,Ancyre,Julien l'Apostat,Mélasippe,martyr
11-07-10,Ancyre,Julien l'Apostat,Antoine,martyr
11-07-11,Ancyre,Julien l'Apostat,Carina,martyr
11-07-12,Cologne,1225,Engelbert,évêque
11-07-13,Alexandrie,313,Achillas,évêque
11-07-14,Frise,738,Willibrord,évêque
11-07-15,Metz,400,Rufin,évêque
11-07-16,Strasbourg,693,Florence,évêque
11-08-00,Rome,Dioclétien,Claude,martyr
11-08-01,Rome,Dioclétien,Nicostrate,martyr
11-08-02,Rome,Dioclétien,Symphorien,martyr
11-08-03,Rome,Dioclétien,Castorius,martyr
11-08-04,Rome,Dioclétien,Simplice,martyr
11-08-05,Rome,Dioclétien,Sévère,martyr
11-08-06,Rome,Dioclétien,Sévérian,martyr
11-08-07,Rome,Dioclétien,Carpophore,martyr
11-08-08,Rome,Dioclétien,Victorin,martyr
11-08-09,Rome,618,Dieudonné,pape
11-08-10,Brême,789,Willibald,évêque
11-08-11,Soissons,1118,Godefroy,évêque
11-08-12,Verdun,,Maure,évêque
11-08-13,Tours,quatrième siècle,Clart,prêtre
11-09-00,Amasée,l'empereur Maximien,Théodore,soldat
11-09-01,Tyane,l'empereur Dioclétien,Oreste,martyr
11-09-02,Thessalonique,l'empereur Maximien,Alexandre,martyr
11-09-03,Bourges,,Ursin,évêque
11-09-04,Naples,,Agrippin,évêque
11-09-05,Constantinople,,Eustolie,vierge
11-09-06,Constantinople,,Sopatra,vierge
11-10-00,Naples,1608,André Avellino,Clerc Régulier
11-10-01,,,Tryphon,martyr
11-10-02,,,Respice,martyr
11-10-03,,,Nymphas,Vierge
11-10-04,Agde,Dioclétien,Tiberius,martyr
11-10-05,Agde,Dioclétien,Modestus,martyr
11-10-06,Agde,Dioclétien,Florence,martyr
11-10-07,Antioche,,Démétrius,évêque
11-10-08,Antioche,,Anian,diacre
11-10-09,Antioche,,Eustosius,martyr
11-10-10,Ravenne,142,Probus,évêque
11-10-11,Orléans,cinquième siècle,Monitor,évêque
11-10-12,Angleterre,627,Juste,évêque
11-10-13,Melun,,Léon,confesseur
11-10-14,Iconium,,Tryphène,aucun
11-10-15,Iconium,,Tryphose,aucun
11-10-16,Paros,,Théoctiste,vierge
11-11-00,Tours,397,Martin,évêque
11-11-01,Cotyaeus,305,Mennas,soldat
11-11-02,Ravenne,,Valentin,martyr
11-11-03,Ravenne,,Félicien,martyr
11-11-04,Ravenne,,Victorine,martyr
11-11-05,Mésopotamie,,Athenodorus,martyr
11-11-06,Lyon,,Véran,évêque
11-11-07,Grotta-Ferrata,1054,Barthélemy,abbé
11-11-08,Samnium,,Mennas,ermite
11-12-00,Rome,655,Martin,Pape
11-12-01,Asie,,Aurélius,Évêque
11-12-02,Asie,,Publius,Évêque
11-12-03,Sens,726,Paternus,aucun
11-12-04,Gand,VIIe siècle,Livin,Évêque
11-12-05,Pologne,,Benoît,ermite
11-12-06,Pologne,,Jean,ermite
11-12-07,Pologne,,Matthieu,ermite
11-12-08,Pologne,,Isaac,ermite
11-12-09,Pologne,,Christin,ermite
11-12-10,Vitebsk,1623,Josaphat,Archevêque
11-12-11,Avignon,,Rufus,Évêque
11-12-12,Cologne,663,Cunibert,Évêque
11-12-13,Tarragone,,Émilien,Prêtre
11-12-14,Constantinople,époque de l'Empereur Théodose le jeune,Nil,Abbé
11-12-15,Constantinople,759-826,Théodore,aucun
11-12-16,Alcalá,1463,Diego,Confesseur
11-13-00,,,Diego,Confesseur
11-13-01,Ravenne,persécution sous Dioclétien,Valentin,martyr
11-13-02,Ravenne,persécution sous Dioclétien,Solutor,martyr
11-13-03,Ravenne,persécution sous Dioclétien,Victor,martyr
11-13-04,Aix,304,Mitrius,martyr
11-13-05,Césarée,308,Antoine,martyr
11-13-06,Césarée,308,Zébinas,martyr
11-13-07,Césarée,308,German,martyr
11-13-08,Césarée,308,Ennatha,Vierge
11-13-09,Afrique,437,Arcadius,martyr
11-13-10,Afrique,437,Pascase,martyr
11-13-11,Afrique,437,Probus,martyr
11-13-12,Afrique,437,Eutychian,martyr
11-13-13,Afrique,437,Paulille,aucun
11-13-14,Rome,858-867,Nicolas le Grand,Pape
11-13-15,Tours,444,Brice,Évêque
11-13-16,Tolède,658,Eugène,Évêque
11-13-17,Auvergne,527,Quintien,Évêque
11-13-18,Crémone,,Homobuono,Confesseur
11-14-00,Londres,,Erconwald,Évêque
11-14-01,Héraclée, en Thrace,,Clémentine,martyr
11-14-02,Héraclée, en Thrace,,Théodote,martyr
11-14-03,Héraclée, en Thrace,,Philomène,martyr
11-14-04,Alexandrie,sous l'Empereur Dèce,Sérapion,martyr
11-14-05,Troyes, en Gaule,sous l'Empereur Aurélien,Vénérant,martyr
11-14-06,Gaule,sous l'Empereur Antonin et le Président Asclépiade,Vénérante,Vierge
11-14-07,Gangres, en Paphlagonie,sur le chemin du retour du grand Concile de Nicée,Hypatius,Évêque
11-14-08,Alger, en Afrique,en l'an 1240,Sérapion,martyr
11-14-09,Émèse,sous la férule du chef arabe sauvage Mady,saintes femmes,aucun
11-14-10,Bologne,,Jucundus,Évêque
11-14-11,Dublin,en l'an 1181,Lorcan Ua Tuathail,Archevêque
11-15-00,Paris,95,Eugène,Archevêque
11-15-01,Nole,,Félix,Évêque
11-15-02,Édesse,Dioclétien,Gurias,martyr
11-15-03,Édesse,Dioclétien,Samonas,martyr
11-15-04,Édesse,Licinius,Abibus,Diacre
11-15-05,Afrique,,Secundus,martyr
11-15-06,Afrique,,Fidentian,martyr
11-15-07,Afrique,,Varicus,martyr
11-15-08,Bretagne,VIe siècle,Machut,Évêque
11-15-09,Vérone,800,Luperius,Évêque
11-15-10,Autriche,1136,Léopold,Margrave
11-16-00,Canterbury,1242,Edmond Rich,Archevêque
11-16-01,Afrique,,Rufin,martyr
11-16-02,,IVe siècle,Élpide,martyr
11-16-03,Lyon,450,Eucher,Évêque
11-16-04,Padoue,168,Fidance,Évêque
11-16-05,Saint-Gall,759,Othmar,Abbé
11-17-00,Angleterre,1200,Hugues,Évêque
11-17-01,Neo-Césarée,270,Grégoire,Archevêque
11-17-02,Palestine,persécution sous Dioclétien,Alphée,martyr
11-17-03,Palestine,persécution sous Dioclétien,Zachée,martyr
11-17-04,Cordoue,persécution de Dioclétien,Aciscle,martyr
11-17-05,Cordoue,persécution de Dioclétien,Victoria,martyr
11-17-06,Alexandrie,265,Denys,Évêque
11-17-07,Orléans,453,Anian,Évêque
11-17-08,Tours,595,Grégoire,Évêque
11-17-09,Florence,,Eugène,Diacre
11-17-10,Allemagne,1334,Gertrude,Vierge
11-18-00,Antioche,l'Empereur Galère,Roman,martyr
11-18-01,Antioche,,Barula,aucun
11-18-02,Antioche,vers l'an 304,Hésychius,martyr
11-18-03,Antioche,au Ve siècle,Oriculus,martyr
11-18-04,Mayence,l'Empereur Constance,Maxime,Évêque
11-18-05,Tours,en l'an 942,Odon,Abbé
11-18-06,Antioche,vers l'an 782,Thomas,moine
11-18-07,Lucques,en l'an 800,Finnan,Confesseur
11-19-00,Marbourg, en Allemagne,1231,Élisabeth,Landgravine
11-19-01,Sardaigne,,Pontien,Pape
11-19-02,Samarie,,Abdias,Prophète
11-19-03,Rome, sur la Voie Appienne,,Maximus,Prêtre
11-19-04,Césarée, en Cappadoce,,Barlaam,aucun
11-19-05,Écija,,Crispin,Évêque
11-19-06,Vienne, en Gaule,IIe siècle,Séverin,aucun
11-19-07,Vienne, en Gaule,IIe siècle,Exupère,aucun
11-19-08,Vienne, en Gaule,IIe siècle,Félicien,aucun
11-19-09,Alexandrie,,Fauste,Diacre
11-19-10,Isaurie,,Azas,aucun
11-20-00,Angleterre,,Edmond,Roi
11-20-01,Messine, Sicile,,Ampelus,aucun
11-20-02,Messine, Sicile,,Caius,aucun
11-20-03,Turin,,Octave,soldat
11-20-04,Turin,,Soluteur,soldat
11-20-05,Turin,,Adventor,soldat
11-20-06,Césarée, Palestine,,Agapius,aucun
11-20-07,Perse,,Nersès,Évêque
11-20-08,Dorostore, Mysie,,Dasius,Évêque
11-20-09,Nicée, Bithynie,,Eustache,aucun
11-20-10,Nicée, Bithynie,,Thespesius,aucun
11-20-11,Nicée, Bithynie,,Anatole,aucun
11-20-12,Héraclée, Thrace,,Bassus,aucun
11-20-13,Héraclée, Thrace,,Denis,aucun
11-20-14,Héraclée, Thrace,,Agapet,aucun
11-20-15,Constantinople,,Grégoire de Décapolis,aucun
11-20-16,Milan,Ve siècle,Benoît,Évêque
11-20-17,Châlons,VIe siècle,Sylvestre,Évêque
11-20-18,Vérone,VIe siècle,Simplicius,Confesseur
11-21-00,,,Rufus,aucun
11-21-01,Rome,,Celse,martyr
11-21-02,Rome,,Clément,martyr
11-21-03,Ostie,,Démétrius,martyr
11-21-04,Ostie,,Honorius,martyr
11-21-05,Reims,1192,Albert,évêque
11-21-06,Espagne,,Honorius,martyr
11-21-07,Espagne,,Eutychius,martyr
11-21-08,Espagne,,Étienne,martyr
11-21-09,Pamphylie,sous l'Empereur Aurélien,Héliodore,martyr
11-21-10,Rome,,Gélase,pape
11-21-11,Vérone,,Maur,évêque
11-21-12,monastère de Bobbio,,Colomban,abbé
11-22-00,Rome,l'Empereur Marc Aurèle Sévère Alexandre,Cécile,martyre
